Site_ID,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10
68,0.135247,0.392031,0.267187,0.102048,0.268878,0.110150,0.121421,0.183175,0.090448,0.210393
69,0.117258,0.205941,0.175382,0.053686,0.170511,0.245564,0.219344,0.195379,0.119473,0.247123
70,0.192495,0.436360,0.160572,0.078733,0.148710,0.258872,0.069861,0.205649,0.099412,0.150033
71,0.172956,0.298890,0.182516,0.170193,0.197923,0.397594,0.058109,0.267279,0.134391,0.132766
72,0.121017,0.260973,0.260504,0.111237,0.214209,0.208388,0.104153,0.226368,0.226390,0.203090
73,0.098307,0.464659,0.208007,0.141988,0.149861,0.181399,0.081478,0.273269,0.154387,0.188407
74,0.149187,0.243266,0.263307,0.111940,0.144056,0.419394,0.068187,0.198867,0.160768,0.199620
75,0.096492,0.221000,0.340308,0.079816,0.091360,0.237110,0.119622,0.411385,0.170551,0.174593
76,0.083566,0.359042,0.416282,0.061408,0.062864,0.310454,0.079750,0.257283,0.391291,0.093586
77,0.085979,0.436264,0.270462,0.075556,0.067783,0.209921,0.081910,0.165490,0.285870,0.125252
78,0.100860,0.238166,0.474934,0.071610,0.106959,0.419318,0.087379,0.199695,0.394561,0.117255
79,0.138840,0.160061,0.188316,0.152467,0.090306,0.309078,0.094081,0.220592,0.316623,0.075597
80,0.183790,0.279267,0.244553,0.135627,0.111419,0.252464,0.133531,0.152245,0.248765,0.106877
81,0.267145,0.202288,0.309846,0.120618,0.082919,0.381496,0.120429,0.076137,0.351917,0.074937
82,0.169100,0.201886,0.243546,0.183475,0.159636,0.240513,0.077448,0.104442,0.162846,0.095770
83,0.192367,0.276027,0.192648,0.121571,0.052822,0.176463,0.111581,0.076657,0.167006,0.295438
84,0.155478,0.173730,0.384066,0.154578,0.130341,0.332028,0.166727,0.115865,0.310601,0.211223
85,0.156948,0.238849,0.524229,0.179817,0.109985,0.275339,0.190228,0.153696,0.289369,0.089486
86,0.098692,0.205846,0.382001,0.111978,0.065513,0.124496,0.090004,0.152808,0.237618,0.183010
87,0.084037,0.165836,0.383961,0.105656,0.043331,0.094153,0.073120,0.163557,0.351235,0.337168
88,0.058952,0.105658,0.187943,0.097551,0.058889,0.090962,0.106216,0.105650,0.283161,0.223529
89,0.059663,0.171829,0.271413,0.127148,0.078636,0.168771,0.072876,0.237310,0.103065,0.050147
90,0.069627,0.142928,0.246150,0.113417,0.077269,0.138086,0.112166,0.245539,0.277062,0.059774
91,0.037354,0.125106,0.231955,0.167072,0.055576,0.117929,0.180250,0.257637,0.227196,0.045300
92,0.058241,0.168622,0.300365,0.143385,0.066605,0.104414,0.117975,0.189575,0.218565,0.038175
93,0.111857,0.083322,0.372750,0.242176,0.094227,0.106014,0.165911,0.157517,0.207775,0.046179
94,0.079774,0.123611,0.331572,0.170642,0.119501,0.160913,0.134179,0.145142,0.189336,0.051783
95,0.071079,0.223973,0.487988,0.189059,0.120438,0.162120,0.104139,0.154720,0.171223,0.057084
96,0.108203,0.202651,0.348558,0.181158,0.137837,0.148008,0.146855,0.113171,0.165891,0.045004
97,0.093990,0.162652,0.485027,0.187784,0.176136,0.142675,0.084552,0.130661,0.147750,0.063746
98,0.164219,0.194438,0.286247,0.216921,0.142369,0.071757,0.076800,0.157887,0.105505,0.046179
99,0.131168,0.245998,0.185755,0.283564,0.304923,0.187415,0.115930,0.179642,0.068755,0.131748
100,0.081748,0.150400,0.305716,0.343290,0.162438,0.133229,0.091257,0.305166,0.080269,0.145904
101,0.126710,0.196770,0.152903,0.211876,0.140463,0.113174,0.272790,0.218602,0.061225,0.052237
102,0.123496,0.253651,0.132440,0.446935,0.084426,0.109811,0.299470,0.233568,0.051770,0.072518
103,0.078084,0.173910,0.103110,0.379566,0.167889,0.138222,0.261040,0.179093,0.080416,0.057082
104,0.067570,0.161004,0.164117,0.354304,0.258283,0.098006,0.384339,0.132928,0.082733,0.075530
105,0.119548,0.148177,0.184818,0.262332,0.227784,0.141888,0.296341,0.169680,0.088782,0.045205
106,0.070652,0.125838,0.241382,0.262162,0.163975,0.082396,0.518017,0.331944,0.097543,0.098479
107,0.074578,0.186286,0.130243,0.187886,0.104697,0.118879,0.216136,0.372500,0.103433,0.110572
108,0.060325,0.174669,0.097516,0.250130,0.173397,0.093885,0.499043,0.269018,0.183690,0.086173
109,0.155792,0.102059,0.140854,0.201711,0.095568,0.110358,0.405528,0.499101,0.148046,0.104568
110,0.078881,0.087825,0.141410,0.153252,0.077126,0.061524,0.692518,0.426662,0.260960,0.090190
111,0.141466,0.088049,0.133933,0.246176,0.087209,0.073240,0.484934,0.302030,0.254788,0.120331
112,0.086469,0.109952,0.155763,0.125949,0.143362,0.090737,0.433142,0.361258,0.170821,0.089981
113,0.107341,0.081869,0.123065,0.154784,0.107971,0.184703,0.708962,0.318645,0.265685,0.088962
114,0.099747,0.153091,0.179720,0.150233,0.125152,0.168173,0.224974,0.191852,0.365682,0.099651
115,0.120271,0.123539,0.108194,0.140195,0.071473,0.286078,0.534860,0.226921,0.390369,0.101922
116,0.143453,0.096967,0.121115,0.137648,0.126436,0.186899,0.360080,0.118116,0.142368,0.068675
117,0.131602,0.080310,0.169255,0.052998,0.125581,0.132585,0.526389,0.125989,0.125696,0.166934
118,0.234404,0.143275,0.197696,0.059340,0.137871,0.180837,0.202364,0.171391,0.071721,0.221941
119,0.291430,0.134010,0.155766,0.069512,0.137874,0.091459,0.392172,0.259712,0.085773,0.104306
120,0.132420,0.222533,0.136716,0.167258,0.181006,0.154832,0.365257,0.213203,0.111589,0.173431
121,0.127912,0.125951,0.155222,0.129274,0.130954,0.159331,0.293628,0.213980,0.064126,0.173344
122,0.128242,0.142350,0.171644,0.090784,0.175331,0.104278,0.160591,0.290212,0.103364,0.166275
123,0.265192,0.109745,0.127582,0.086189,0.178837,0.063848,0.141951,0.397309,0.072366,0.125276
124,0.120216,0.121809,0.121463,0.050453,0.158575,0.162844,0.193964,0.298092,0.092747,0.235075
125,0.167067,0.153977,0.130397,0.087295,0.060788,0.198457,0.260884,0.184830,0.056649,0.068395
126,0.142626,0.148628,0.170914,0.074416,0.126934,0.159727,0.178353,0.238899,0.070365,0.065952
127,0.155054,0.167099,0.147075,0.061901,0.145095,0.113202,0.122562,0.234653,0.073460,0.072448
128,0.159987,0.121275,0.198258,0.139155,0.143160,0.096426,0.140414,0.183246,0.073545,0.091821
129,0.136516,0.192148,0.247626,0.142525,0.130901,0.073835,0.122946,0.130772,0.131977,0.110413
130,0.182848,0.182284,0.361487,0.059305,0.186425,0.117981,0.104672,0.131738,0.115109,0.095655
131,0.103652,0.133033,0.205762,0.072391,0.205463,0.195740,0.137820,0.204006,0.140825,0.207773
132,0.074914,0.162515,0.312104,0.064799,0.147242,0.156440,0.213449,0.300555,0.114135,0.092351
133,0.074826,0.107083,0.200683,0.063680,0.172506,0.134135,0.224091,0.219794,0.146956,0.110616
134,0.069072,0.086079,0.236362,0.076373,0.145494,0.076356,0.107715,0.135590,0.106890,0.102926
135,0.069307,0.073147,0.177754,0.091435,0.104860,0.114601,0.178102,0.163473,0.118463,0.112850
136,0.086812,0.086925,0.283426,0.034179,0.176137,0.143022,0.198193,0.295294,0.144692,0.134791
137,0.064058,0.073557,0.247056,0.073707,0.147163,0.120756,0.113372,0.118154,0.111531,0.117595
138,0.158344,0.081959,0.256119,0.105960,0.158618,0.199677,0.139825,0.126146,0.085133,0.091585
139,0.182945,0.125523,0.374845,0.092321,0.207742,0.270674,0.155844,0.137944,0.098354,0.078556
140,0.149200,0.113031,0.430036,0.067037,0.182575,0.192189,0.182403,0.114507,0.062393,0.064678
141,0.106703,0.067728,0.451270,0.076947,0.196092,0.221301,0.288697,0.152976,0.053109,0.152014
142,0.139374,0.039323,0.308299,0.123418,0.161962,0.311199,0.195773,0.277554,0.081992,0.194084
143,0.108978,0.047135,0.352338,0.139469,0.088094,0.167163,0.094696,0.215141,0.078742,0.101979
144,0.093594,0.079062,0.400720,0.181223,0.185434,0.274543,0.057957,0.235503,0.175801,0.225382
145,0.110660,0.031657,0.419565,0.123439,0.094458,0.144484,0.079931,0.580688,0.115100,0.295979
146,0.045751,0.069401,0.781160,0.127769,0.209554,0.165480,0.114622,0.222044,0.110341,0.205603
147,0.071645,0.030211,0.493274,0.214804,0.122263,0.097465,0.056721,0.147969,0.140179,0.138301
148,0.103266,0.051776,0.431422,0.176040,0.062949,0.064510,0.050709,0.301032,0.180756,0.078570
149,0.077896,0.123590,0.357461,0.287621,0.146960,0.117487,0.085390,0.114687,0.126734,0.136053
150,0.083491,0.086425,0.292312,0.148195,0.203685,0.079390,0.059375,0.136418,0.132234,0.102797
151,0.123804,0.109443,0.415144,0.237950,0.238777,0.132880,0.158868,0.148496,0.112451,0.172227
152,0.077489,0.104803,0.351806,0.137230,0.070094,0.334620,0.130554,0.102850,0.134974,0.214758
153,0.082987,0.130063,0.340973,0.173405,0.135584,0.206209,0.184757,0.098000,0.273026,0.125718
154,0.139722,0.224709,0.477016,0.103216,0.094073,0.218834,0.121271,0.038887,0.158500,0.135071
155,0.097237,0.206254,0.441672,0.101078,0.105791,0.206389,0.103868,0.047458,0.135339,0.117028
156,0.119846,0.100637,0.181341,0.137944,0.162067,0.186443,0.124633,0.108295,0.175063,0.208121
157,0.160030,0.286661,0.249887,0.135660,0.067476,0.213105,0.176875,0.155867,0.175804,0.126537
158,0.185125,0.434635,0.194615,0.151003,0.145590,0.177671,0.127862,0.309555,0.203079,0.219397
159,0.215659,0.253134,0.270389,0.137660,0.192196,0.314017,0.092543,0.145562,0.218727,0.150368
160,0.217926,0.355547,0.153201,0.090609,0.126341,0.162605,0.081018,0.208918,0.192067,0.140065
161,0.186353,0.252242,0.110746,0.154038,0.082015,0.177313,0.081128,0.195584,0.129845,0.237054
162,0.064089,0.262051,0.226034,0.083833,0.139824,0.187511,0.094107,0.338489,0.160764,0.139276
163,0.103924,0.257181,0.174251,0.136189,0.109233,0.164760,0.045544,0.258160,0.151290,0.155730
164,0.256709,0.142254,0.253252,0.086002,0.106882,0.155202,0.100018,0.184564,0.251331,0.186121
165,0.107449,0.239150,0.140371,0.041155,0.209672,0.112847,0.083306,0.251863,0.138628,0.402581
166,0.171596,0.209517,0.168550,0.096464,0.188928,0.250963,0.076779,0.170416,0.147139,0.246878
167,0.264208,0.311739,0.204169,0.038537,0.199324,0.181399,0.105471,0.144774,0.170450,0.184315
168,0.107208,0.232251,0.256872,0.095688,0.174906,0.254633,0.109343,0.178926,0.133721,0.296911
169,0.098935,0.236334,0.290636,0.098519,0.186045,0.501017,0.047371,0.227290,0.149708,0.218245
170,0.115014,0.372013,0.209818,0.190141,0.121744,0.246750,0.095196,0.182164,0.270186,0.210830
171,0.121448,0.405498,0.189694,0.079872,0.096555,0.318803,0.086857,0.336563,0.337024,0.253379
172,0.172580,0.309803,0.221169,0.106621,0.149490,0.193522,0.044626,0.171281,0.200350,0.140732
173,0.127892,0.282659,0.226965,0.051166,0.104843,0.175500,0.059108,0.215854,0.173826,0.075819
174,0.059930,0.251261,0.320966,0.130078,0.134706,0.193496,0.069421,0.250111,0.302894,0.101546
175,0.103187,0.372381,0.421501,0.097876,0.079541,0.209654,0.082408,0.160482,0.388190,0.091318
176,0.089270,0.270201,0.426949,0.097757,0.146898,0.226478,0.074000,0.233767,0.230469,0.103600
177,0.148932,0.360468,0.214201,0.096285,0.107317,0.191588,0.081263,0.091502,0.161230,0.097337
178,0.130274,0.368010,0.216052,0.145863,0.066596,0.148569,0.152575,0.205800,0.155892,0.182957
179,0.188562,0.333419,0.152336,0.145431,0.096022,0.175670,0.106596,0.166490,0.209437,0.138680
180,0.206872,0.201859,0.350939,0.145134,0.092610,0.234601,0.134441,0.170888,0.250080,0.130112
181,0.146670,0.240862,0.182954,0.094252,0.105074,0.242497,0.078210,0.140061,0.162081,0.182259
182,0.220787,0.125716,0.270647,0.198805,0.097638,0.250517,0.127003,0.126986,0.219140,0.190738
183,0.056976,0.169506,0.134914,0.241289,0.145667,0.263360,0.162383,0.273768,0.209008,0.198966
184,0.106493,0.264917,0.243438,0.147900,0.053953,0.215623,0.105289,0.154314,0.229286,0.198031
185,0.084810,0.161965,0.301862,0.103703,0.072531,0.146263,0.056658,0.170175,0.146688,0.229873
186,0.128208,0.130262,0.434447,0.083479,0.072667,0.093427,0.072108,0.351835,0.240301,0.253414
187,0.120273,0.149223,0.228917,0.150677,0.104970,0.118228,0.094890,0.400478,0.142372,0.131098
188,0.135850,0.108761,0.236916,0.114025,0.105803,0.121271,0.114029,0.342331,0.328783,0.067670
189,0.086625,0.144321,0.139227,0.152660,0.113323,0.155526,0.142653,0.208685,0.369111,0.053851
190,0.083362,0.201214,0.131340,0.234369,0.101476,0.106020,0.091687,0.306354,0.141491,0.039877
191,0.096394,0.114864,0.251709,0.205950,0.098281,0.105709,0.121223,0.206183,0.159460,0.035475
192,0.106996,0.080104,0.269903,0.311831,0.113475,0.112616,0.181419,0.253647,0.088029,0.050669
193,0.068132,0.137677,0.349940,0.223209,0.122658,0.157031,0.127822,0.232260,0.098218,0.075015
194,0.106472,0.091758,0.280613,0.204037,0.190681,0.129088,0.097046,0.111489,0.088852,0.068596
195,0.118419,0.215514,0.356765,0.159122,0.223200,0.118444,0.085759,0.179616,0.148099,0.074182
196,0.131350,0.096944,0.380068,0.256452,0.167919,0.081423,0.098111,0.146272,0.164149,0.108483
197,0.077039,0.170302,0.117052,0.265239,0.159226,0.217988,0.193512,0.256966,0.086128,0.100813
198,0.068235,0.181258,0.269408,0.253642,0.328361,0.062476,0.124542,0.212714,0.056401,0.115440
199,0.065461,0.250187,0.153221,0.241166,0.142289,0.110666,0.152568,0.160872,0.080565,0.083417
200,0.103671,0.190192,0.231412,0.250644,0.072425,0.127696,0.183174,0.213079,0.094185,0.051466
201,0.085715,0.253986,0.148156,0.287730,0.125754,0.061300,0.432334,0.353088,0.092211,0.066101
202,0.063862,0.209346,0.151003,0.207348,0.168642,0.142223,0.246095,0.246214,0.099662,0.060555
203,0.053967,0.178228,0.110249,0.323138,0.141022,0.223556,0.406250,0.183854,0.058935,0.071183
204,0.078963,0.246804,0.108009,0.187647,0.133349,0.295112,0.362697,0.219640,0.098599,0.097240
205,0.103549,0.133050,0.090059,0.249174,0.109034,0.140911,0.318662,0.372032,0.136619,0.142452
206,0.071153,0.100343,0.180870,0.286486,0.126102,0.146924,0.501539,0.136723,0.114196,0.078995
207,0.066002,0.069032,0.109510,0.164230,0.227309,0.158327,0.588319,0.251841,0.204240,0.121436
208,0.069918,0.103661,0.133731,0.133090,0.121708,0.116703,0.386634,0.690289,0.342621,0.093318
209,0.123324,0.061607,0.150096,0.093794,0.157172,0.187305,0.390305,0.496323,0.238487,0.109187
210,0.091134,0.062905,0.133677,0.121904,0.212840,0.277002,0.326157,0.297669,0.199431,0.113710
211,0.126148,0.083276,0.165318,0.097320,0.124462,0.141129,0.457981,0.292929,0.182709,0.065091
212,0.196301,0.117180,0.135098,0.082291,0.096210,0.205154,0.496055,0.218239,0.256275,0.054453
213,0.163353,0.133007,0.112178,0.167411,0.123087,0.198719,0.490910,0.214641,0.177277,0.099585
214,0.140091,0.123421,0.135806,0.079195,0.096116,0.251231,0.268795,0.306549,0.222711,0.120840
215,0.150345,0.084557,0.125578,0.121319,0.082650,0.198697,0.253700,0.141856,0.105135,0.199661
216,0.268222,0.152469,0.145921,0.178705,0.102369,0.183000,0.177426,0.169776,0.090873,0.223491
217,0.254044,0.110564,0.242468,0.073643,0.142691,0.117450,0.204883,0.202426,0.097790,0.179392
218,0.259506,0.107150,0.143910,0.204566,0.127602,0.116798,0.200306,0.295841,0.094273,0.176942
219,0.165014,0.148747,0.124947,0.084707,0.170387,0.107554,0.195252,0.307068,0.099167,0.155350
220,0.376706,0.166483,0.153150,0.066493,0.176889,0.150418,0.147998,0.278733,0.105931,0.160018
221,0.201196,0.106202,0.151996,0.081486,0.135619,0.076054,0.154867,0.338862,0.080350,0.162516
222,0.111265,0.160873,0.248963,0.166777,0.085626,0.118094,0.122532,0.359187,0.080607,0.147463
223,0.214782,0.166531,0.089093,0.084811,0.073307,0.216464,0.230465,0.411114,0.053946,0.065777
224,0.272596,0.198939,0.158943,0.191495,0.154442,0.142841,0.139405,0.211876,0.129329,0.098611
225,0.268768,0.102502,0.115896,0.116217,0.124991,0.106958,0.161585,0.169244,0.049387,0.091429
226,0.352223,0.073667,0.133123,0.086911,0.118844,0.085694,0.146210,0.174763,0.107414,0.167380
227,0.167881,0.126286,0.263388,0.100040,0.268682,0.107297,0.109530,0.094049,0.102998,0.120467
228,0.208120,0.174979,0.177312,0.115779,0.150647,0.117778,0.156770,0.162045,0.122568,0.116384
229,0.105583,0.098222,0.207937,0.099792,0.157834,0.141563,0.135513,0.136138,0.139720,0.128587
230,0.109229,0.101883,0.267934,0.091235,0.099968,0.130001,0.172839,0.178143,0.133536,0.124222
231,0.070619,0.143058,0.157610,0.063925,0.112781,0.126022,0.131231,0.102787,0.169338,0.085478
232,0.118605,0.084849,0.157030,0.072159,0.110616,0.139784,0.083599,0.187252,0.136377,0.107145
233,0.074550,0.085496,0.164681,0.029043,0.091065,0.247739,0.151252,0.109529,0.088477,0.084784
234,0.075911,0.102100,0.275894,0.072425,0.089132,0.168079,0.241533,0.198371,0.178262,0.179466
235,0.072580,0.119468,0.264832,0.042188,0.125056,0.138118,0.147529,0.268576,0.175066,0.090047
236,0.066566,0.167795,0.208338,0.128373,0.200287,0.129659,0.237216,0.266656,0.097723,0.091796
237,0.138586,0.062336,0.410143,0.052635,0.177916,0.217414,0.123372,0.182695,0.127646,0.154440
238,0.118255,0.071199,0.260525,0.064216,0.178546,0.207534,0.138680,0.187697,0.085290,0.137662
239,0.138535,0.068171,0.351682,0.140424,0.280300,0.187689,0.198006,0.235944,0.090340,0.206357
240,0.074516,0.054980,0.198312,0.081202,0.186229,0.165822,0.139028,0.195212,0.077808,0.118875
241,0.107492,0.069836,0.346764,0.137760,0.109764,0.274639,0.245752,0.212095,0.083681,0.146133
242,0.097383,0.043909,0.441181,0.185038,0.089654,0.192336,0.085083,0.369475,0.081612,0.113857
243,0.161501,0.070224,0.490674,0.095524,0.185569,0.218629,0.110123,0.264278,0.141728,0.195403
244,0.090129,0.099567,0.246153,0.141930,0.134069,0.155652,0.059483,0.248018,0.093449,0.184738
245,0.112928,0.186744,0.614384,0.135937,0.144392,0.120304,0.074718,0.305919,0.185476,0.128229
246,0.083002,0.183191,0.406545,0.150753,0.102193,0.105318,0.088503,0.340714,0.156802,0.195487
247,0.046933,0.112368,0.267196,0.151474,0.107612,0.097406,0.068064,0.114398,0.072021,0.262348
248,0.059634,0.141046,0.523055,0.085770,0.100901,0.125678,0.073809,0.145703,0.204311,0.195974
249,0.146077,0.132821,0.568462,0.176006,0.059307,0.178857,0.102551,0.119542,0.083932,0.106085
250,0.075866,0.174664,0.703870,0.175742,0.067605,0.291200,0.106249,0.160115,0.160295,0.150690
251,0.138627,0.300324,0.712712,0.088721,0.074937,0.209843,0.071767,0.043739,0.096751,0.225378
252,0.106716,0.316145,0.443783,0.138302,0.084475,0.227628,0.123403,0.041637,0.079974,0.186095
253,0.135905,0.166134,0.226999,0.095651,0.074924,0.192886,0.234838,0.088451,0.127912,0.146948
254,0.143594,0.367328,0.302735,0.103404,0.118507,0.340357,0.166440,0.041538,0.116282,0.232778
255,0.186041,0.219155,0.508152,0.120149,0.114826,0.188503,0.135359,0.162599,0.138467,0.126126
256,0.207456,0.288618,0.358217,0.112908,0.118648,0.219434,0.125366,0.234294,0.172894,0.255889
257,0.104700,0.353325,0.204826,0.097614,0.209375,0.228118,0.108645,0.096008,0.141644,0.173853
258,0.263360,0.329394,0.387674,0.131465,0.237450,0.153195,0.103586,0.239234,0.113589,0.107735
259,0.368401,0.344977,0.136879,0.136880,0.139343,0.155181,0.102571,0.314080,0.109529,0.176760
260,0.124038,0.603367,0.138784,0.106458,0.070637,0.083981,0.068329,0.248837,0.188940,0.132128
261,0.168838,0.516859,0.217748,0.130747,0.161284,0.144269,0.078067,0.252463,0.134930,0.188614
262,0.265595,0.243750,0.218725,0.069083,0.202813,0.233384,0.072810,0.240385,0.113685,0.268317
263,0.148816,0.247220,0.342710,0.089534,0.210646,0.263419,0.070465,0.220919,0.213831,0.236378
264,0.184934,0.248810,0.326624,0.084643,0.171359,0.205211,0.119711,0.199329,0.224919,0.226511
265,0.111067,0.182422,0.387523,0.095742,0.204519,0.148265,0.043723,0.142329,0.109957,0.287833
266,0.122774,0.311239,0.413688,0.064390,0.140951,0.206877,0.131717,0.211181,0.181722,0.259316
