Site_ID,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10
105,0.145622,0.264859,0.115433,0.159326,0.220469,0.260883,0.254187,0.258591,0.143499,0.030085
106,0.148216,0.181247,0.191471,0.191032,0.278152,0.112879,0.292524,0.257455,0.129555,0.062073
107,0.149312,0.274021,0.110608,0.192073,0.201178,0.091243,0.093167,0.268844,0.211653,0.070543
108,0.156280,0.230631,0.102009,0.387901,0.285460,0.073771,0.251519,0.188191,0.214119,0.045000
109,0.373451,0.201007,0.194182,0.205126,0.195845,0.092084,0.228166,0.377402,0.174720,0.113042
110,0.130042,0.143609,0.189283,0.176204,0.233738,0.088021,0.390229,0.304711,0.272346,0.066415
111,0.200423,0.181815,0.127412,0.205107,0.121212,0.122786,0.347739,0.243263,0.250003,0.073237
112,0.242809,0.148335,0.113189,0.178310,0.247641,0.093898,0.241427,0.268012,0.272539,0.070480
113,0.171461,0.131574,0.079953,0.248737,0.168820,0.212680,0.313434,0.258643,0.319727,0.054307
114,0.212092,0.192615,0.128318,0.150254,0.219771,0.267162,0.105638,0.151110,0.379843,0.068496
115,0.286166,0.166801,0.139721,0.146047,0.136057,0.410071,0.300544,0.156405,0.413401,0.047500
116,0.287145,0.153729,0.246341,0.178136,0.308993,0.275721,0.188546,0.141195,0.283375,0.044631
117,0.228326,0.146602,0.293223,0.077263,0.258575,0.117677,0.424228,0.116096,0.196037,0.046981
118,0.413322,0.289761,0.366422,0.112557,0.296809,0.177039,0.208020,0.116282,0.123935,0.063265
119,0.577160,0.209299,0.274020,0.098506,0.352151,0.118819,0.247377,0.247144,0.177598,0.033613
120,0.260421,0.300025,0.180675,0.166923,0.182032,0.130528,0.423923,0.194689,0.183011,0.037747
121,0.242122,0.177168,0.226178,0.084634,0.196028,0.162832,0.161018,0.231249,0.113517,0.051503
122,0.277756,0.219495,0.193452,0.119409,0.283538,0.133119,0.151165,0.193281,0.179811,0.040334
123,0.425802,0.144684,0.232883,0.070212,0.267414,0.078525,0.143417,0.258503,0.205292,0.037744
124,0.491164,0.163586,0.179409,0.072725,0.219870,0.115876,0.168722,0.219509,0.199349,0.065478
125,0.293415,0.128717,0.162003,0.072294,0.091114,0.138449,0.274074,0.145630,0.142292,0.025977
126,0.283959,0.154808,0.215554,0.065419,0.134256,0.158617,0.184565,0.216356,0.149925,0.025400
127,0.212741,0.121743,0.148104,0.055443,0.125683,0.088455,0.129122,0.158064,0.154958,0.051939
128,0.326790,0.128070,0.143816,0.145033,0.127304,0.089696,0.225455,0.147159,0.169974,0.057771
129,0.191231,0.168532,0.204920,0.130973,0.089952,0.067844,0.180723,0.132034,0.203407,0.060824
130,0.369971,0.151833,0.249636,0.079674,0.097964,0.117041,0.147541,0.210752,0.136908,0.054228
131,0.225699,0.093029,0.265388,0.106996,0.136536,0.123288,0.180205,0.230888,0.244008,0.078114
132,0.133887,0.188847,0.432079,0.076458,0.121813,0.176814,0.286341,0.306492,0.253080,0.060081
133,0.139144,0.119964,0.195850,0.074150,0.099369,0.088769,0.335817,0.194643,0.236922,0.058237
134,0.119657,0.130117,0.344823,0.086358,0.107515,0.070004,0.232984,0.255976,0.214760,0.076698
135,0.152182,0.071079,0.328736,0.069426,0.086839,0.100777,0.302471,0.269375,0.129971,0.045664
136,0.117046,0.140372,0.403948,0.043267,0.088846,0.135832,0.244808,0.410675,0.167741,0.049044
137,0.170596,0.187388,0.395197,0.129331,0.063454,0.084016,0.162916,0.144308,0.164243,0.043188
138,0.314943,0.135596,0.445734,0.140869,0.070732,0.145892,0.249649,0.249944,0.153017,0.032408
139,0.312885,0.182327,0.541701,0.173970,0.152381,0.163652,0.220862,0.150620,0.157281,0.022380
140,0.287083,0.222445,0.439451,0.120229,0.118398,0.133457,0.243533,0.162266,0.191558,0.027188
141,0.252674,0.180407,0.737035,0.089643,0.194941,0.189689,0.258084,0.184525,0.130840,0.034062
142,0.264717,0.114718,0.457106,0.197677,0.141601,0.217446,0.290657,0.308258,0.115180,0.049701
143,0.325430,0.183358,0.408109,0.246812,0.097010,0.134162,0.230688,0.219360,0.182468,0.042202
144,0.215080,0.174558,0.416120,0.229787,0.157478,0.278833,0.074063,0.260270,0.221205,0.060046
145,0.303730,0.073668,0.467534,0.138576,0.052225,0.125144,0.086571,0.366307,0.172583,0.110480
146,0.184416,0.114255,0.534752,0.121589,0.134181,0.127938,0.137966,0.191303,0.163571,0.097231
147,0.224168,0.093909,0.372295,0.167127,0.106537,0.124713,0.090914,0.273732,0.191819,0.070845
148,0.215251,0.113978,0.484454,0.132590,0.073153,0.085492,0.069237,0.523373,0.146866,0.032577
149,0.209877,0.223296,0.274718,0.167972,0.138854,0.096019,0.175621,0.188659,0.116163,0.079529
150,0.233321,0.256361,0.385450,0.075730,0.113926,0.101126,0.111165,0.338487,0.152254,0.046994
151,0.272588,0.188365,0.362568,0.141975,0.201308,0.159667,0.375798,0.249901,0.103085,0.057240
152,0.207144,0.159179,0.434779,0.088193,0.074402,0.196175,0.224933,0.205122,0.155066,0.110435
153,0.235482,0.126173,0.464506,0.123976,0.115235,0.220861,0.258629,0.147038,0.266030,0.065031
154,0.217385,0.240521,0.524617,0.086595,0.131486,0.187187,0.155735,0.121191,0.220692,0.056989
155,0.250749,0.204762,0.450635,0.073819,0.081363,0.265365,0.144114,0.113991,0.150023,0.055452
156,0.151051,0.088781,0.258765,0.153859,0.096786,0.206689,0.129466,0.191221,0.229818,0.051284
157,0.234043,0.294822,0.334044,0.101445,0.066241,0.126476,0.102968,0.190035,0.345110,0.035905
158,0.242694,0.244486,0.342050,0.114624,0.187440,0.141150,0.122089,0.435108,0.385577,0.078259
159,0.287707,0.130926,0.544365,0.098557,0.214826,0.127286,0.127450,0.254535,0.308149,0.053401
160,0.408612,0.310926,0.369434,0.073038,0.125479,0.119253,0.110737,0.214673,0.254857,0.032296
161,0.354011,0.192334,0.378521,0.118388,0.066852,0.095440,0.149525,0.335086,0.269650,0.087311
162,0.204289,0.203211,0.527137,0.100392,0.143407,0.117468,0.123844,0.398928,0.231794,0.036866
163,0.210657,0.184516,0.310044,0.195331,0.160605,0.153704,0.065184,0.395257,0.219944,0.045166
164,0.473618,0.143138,0.332165,0.106814,0.178502,0.110504,0.077458,0.374742,0.349298,0.074296
165,0.125086,0.230593,0.227697,0.069993,0.217451,0.138313,0.075514,0.332977,0.186307,0.120124
166,0.379077,0.197490,0.346372,0.095221,0.230290,0.220071,0.074546,0.337391,0.236000,0.052933
167,0.438346,0.222743,0.373371,0.074241,0.163858,0.133714,0.112037,0.313238,0.178609,0.089727
168,0.143136,0.223387,0.417512,0.116799,0.207626,0.168053,0.112234,0.297716,0.116008,0.088699
169,0.215985,0.147701,0.398803,0.089510,0.160789,0.424375,0.083899,0.250308,0.145213,0.080918
170,0.256581,0.250895,0.208785,0.155578,0.163372,0.220260,0.141022,0.324615,0.197866,0.084951
171,0.249061,0.215605,0.279587,0.073535,0.197015,0.253702,0.131769,0.453077,0.275461,0.074824
172,0.433141,0.257376,0.265604,0.096230,0.174606,0.149723,0.075047,0.203303,0.127092,0.032560
173,0.202733,0.203471,0.186103,0.080814,0.238744,0.152654,0.073290,0.269797,0.112627,0.015628
174,0.158847,0.125878,0.258399,0.145803,0.144549,0.141726,0.092059,0.342630,0.234152,0.020187
175,0.134340,0.153671,0.350760,0.111244,0.155743,0.165290,0.094096,0.225631,0.186426,0.026764
176,0.168980,0.160733,0.622802,0.130259,0.161837,0.170111,0.078577,0.283154,0.131567,0.034434
177,0.247698,0.189607,0.347558,0.105065,0.201886,0.112315,0.068072,0.158929,0.161742,0.031900
178,0.221227,0.282518,0.394350,0.121461,0.083658,0.117079,0.085263,0.252231,0.144816,0.042014
179,0.232464,0.304115,0.343939,0.146012,0.179479,0.108507,0.063419,0.343901,0.165410,0.040877
180,0.340182,0.235210,0.792180,0.122396,0.163921,0.123807,0.076432,0.212932,0.192635,0.029493
181,0.272314,0.230507,0.432050,0.119068,0.116160,0.205686,0.050831,0.191453,0.073443,0.043978
182,0.247314,0.177606,0.470585,0.189319,0.082690,0.160828,0.050765,0.205185,0.168141,0.041159
183,0.083851,0.142882,0.360913,0.156414,0.201891,0.200147,0.091285,0.387868,0.137780,0.046595
184,0.177751,0.190251,0.535393,0.137710,0.107096,0.141474,0.063195,0.417629,0.141155,0.044034
185,0.114531,0.205887,0.480096,0.085361,0.111027,0.142529,0.068774,0.371994,0.163728,0.053436
186,0.079663,0.147129,0.768961,0.116471,0.144483,0.058847,0.074266,0.722448,0.248772,0.097121
187,0.103089,0.122473,0.369092,0.168886,0.176068,0.117138,0.117721,0.647409,0.215402,0.057516
188,0.095710,0.146183,0.369968,0.137694,0.261307,0.128518,0.103210,0.794296,0.391539,0.023890
189,0.057986,0.197307,0.338858,0.175284,0.218921,0.180672,0.102654,0.374302,0.419322,0.026321
190,0.086694,0.276509,0.380138,0.252111,0.203579,0.177769,0.109712,0.382911,0.216305,0.019404
191,0.093611,0.160858,0.271926,0.207556,0.193410,0.104417,0.103365,0.440972,0.200328,0.018650
192,0.175389,0.095658,0.267518,0.292628,0.155040,0.135014,0.132377,0.477602,0.163735,0.024371
193,0.132298,0.267937,0.419493,0.268858,0.170118,0.106896,0.105748,0.374118,0.133806,0.027273
194,0.147027,0.215408,0.217096,0.236282,0.285105,0.097140,0.097751,0.218046,0.153720,0.029538
195,0.216649,0.419880,0.345476,0.214324,0.235767,0.096534,0.080836,0.234054,0.189681,0.026612
196,0.162670,0.169622,0.474623,0.268776,0.190397,0.051189,0.089837,0.181771,0.179133,0.032431
197,0.155661,0.140818,0.089208,0.247728,0.254681,0.234878,0.193727,0.311100,0.080873,0.037492
198,0.192075,0.143037,0.178469,0.199866,0.694738,0.098040,0.091540,0.238081,0.053425,0.032950
199,0.103349,0.303220,0.137475,0.247952,0.209410,0.135879,0.129763,0.209188,0.100598,0.037710
200,0.114078,0.229668,0.183770,0.222298,0.228013,0.171053,0.278432,0.172656,0.114350,0.045080
201,0.097438,0.260701,0.157777,0.263421,0.290596,0.068953,0.364818,0.342664,0.128309,0.033863
202,0.092603,0.294057,0.172542,0.171459,0.190576,0.242828,0.307892,0.324129,0.173116,0.032931
203,0.074632,0.251708,0.207921,0.216687,0.218776,0.226398,0.290787,0.220704,0.086750,0.046893
204,0.141584,0.405640,0.144960,0.171217,0.177076,0.222743,0.257635,0.176879,0.140912,0.062969
205,0.178367,0.210001,0.140988,0.173363,0.184772,0.147906,0.224400,0.215233,0.202957,0.084410
206,0.150083,0.147476,0.168565,0.311714,0.309045,0.122816,0.241788,0.098345,0.115858,0.048512
207,0.151003,0.113645,0.100853,0.237226,0.255629,0.180164,0.324512,0.141423,0.216148,0.075981
208,0.139559,0.151902,0.133809,0.130415,0.235269,0.155193,0.328845,0.328409,0.259158,0.067146
209,0.278147,0.121512,0.119926,0.121489,0.221396,0.184080,0.341284,0.299602,0.253078,0.055340
210,0.232284,0.134445,0.122267,0.113751,0.449173,0.237450,0.173661,0.272588,0.401268,0.096580
211,0.353988,0.105545,0.137293,0.121676,0.194728,0.139995,0.198566,0.197325,0.197315,0.052165
212,0.332170,0.173580,0.129592,0.091141,0.149620,0.338641,0.342688,0.269413,0.247080,0.050129
213,0.322353,0.217055,0.149302,0.186633,0.212609,0.299260,0.212633,0.192276,0.200908,0.071124
214,0.364735,0.179657,0.223936,0.150913,0.148634,0.431890,0.144244,0.208580,0.323896,0.057879
215,0.366936,0.147753,0.212767,0.150063,0.189926,0.256427,0.119386,0.114758,0.176538,0.075837
216,0.353818,0.260014,0.282681,0.171526,0.238677,0.111975,0.188873,0.146870,0.165711,0.082473
217,0.428986,0.214280,0.268336,0.138749,0.308490,0.094690,0.214605,0.137884,0.196227,0.065567
218,0.296711,0.200550,0.359036,0.234054,0.203568,0.134040,0.182513,0.312716,0.180275,0.037350
219,0.301059,0.204977,0.192667,0.098931,0.227843,0.132326,0.166092,0.300650,0.150030,0.035081
220,0.373300,0.152257,0.202627,0.064531,0.205222,0.125321,0.126351,0.194395,0.244461,0.064812
221,0.445758,0.106955,0.237378,0.072300,0.228616,0.088176,0.159005,0.228318,0.118035,0.047286
222,0.194314,0.174549,0.358110,0.169764,0.111395,0.194529,0.122094,0.168328,0.177935,0.071403
223,0.272042,0.141118,0.115490,0.105553,0.099949,0.204054,0.214435,0.324178,0.081496,0.023978
224,0.455160,0.215258,0.218906,0.225727,0.212626,0.196094,0.102754,0.181541,0.205115,0.049872
225,0.408134,0.133920,0.141830,0.119108,0.141511,0.121657,0.117503,0.138902,0.087222,0.072219
226,0.474063,0.109591,0.098532,0.087124,0.100269,0.104893,0.146495,0.245453,0.180003,0.063027
227,0.267183,0.162389,0.159338,0.085313,0.142462,0.114022,0.135176,0.118985,0.240354,0.057484
228,0.433092,0.138524,0.157961,0.092733,0.108451,0.124146,0.189684,0.230663,0.229669,0.036783
229,0.213883,0.111527,0.256694,0.132125,0.121814,0.099372,0.178948,0.166365,0.238259,0.055902
