Site_ID,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10
25,0.010039,0.014711,0.006672,0.005056,0.045982,0.006121,0.005342,0.040657,0.016208,0.021844
26,0.005408,0.027398,0.005008,0.003312,0.054716,0.011430,0.006480,0.021327,0.018605,0.013758
27,0.009295,0.026395,0.002497,0.006525,0.031513,0.011579,0.005651,0.022727,0.023604,0.007461
28,0.009438,0.020410,0.004824,0.008768,0.056818,0.006608,0.009128,0.019228,0.015930,0.009958
29,0.012668,0.025515,0.005069,0.005457,0.028115,0.007388,0.006063,0.018545,0.021586,0.013143
30,0.014038,0.030576,0.004412,0.002325,0.020422,0.006623,0.015087,0.011262,0.009190,0.012316
31,0.011912,0.013787,0.003144,0.003861,0.030712,0.008080,0.012747,0.023853,0.013336,0.016042
32,0.006173,0.012005,0.006997,0.006336,0.064694,0.007707,0.013484,0.026444,0.014266,0.012351
33,0.009943,0.018421,0.001996,0.002439,0.055151,0.005583,0.012416,0.015901,0.013181,0.018419
34,0.005920,0.016465,0.003556,0.003965,0.068433,0.009434,0.020331,0.017322,0.012107,0.014101
35,0.010651,0.015433,0.004990,0.003290,0.038312,0.005793,0.013953,0.012581,0.016117,0.018079
36,0.008169,0.011885,0.005846,0.004393,0.069534,0.014529,0.012935,0.014394,0.018200,0.016870
37,0.010551,0.012256,0.005360,0.003993,0.042415,0.012977,0.008446,0.009462,0.016462,0.009186
38,0.011949,0.009054,0.005312,0.002903,0.064663,0.007415,0.019706,0.012833,0.013066,0.012205
39,0.007398,0.008475,0.005791,0.004021,0.020546,0.016306,0.009905,0.019362,0.024389,0.012936
40,0.003965,0.011049,0.004045,0.004026,0.027134,0.006914,0.006554,0.014630,0.019012,0.012492
41,0.004962,0.014448,0.006586,0.006155,0.043099,0.007108,0.007271,0.013248,0.014239,0.011977
42,0.006800,0.015690,0.010537,0.009625,0.054887,0.005920,0.005486,0.011840,0.008733,0.012105
43,0.004686,0.012672,0.006143,0.007494,0.046292,0.005838,0.017642,0.017859,0.014408,0.013724
44,0.006923,0.007194,0.006888,0.008025,0.022305,0.006856,0.015265,0.035552,0.016527,0.009843
45,0.013185,0.006901,0.006828,0.007282,0.029957,0.010655,0.012729,0.017993,0.007884,0.009471
46,0.006437,0.005838,0.011989,0.005427,0.045030,0.014546,0.006700,0.035276,0.015846,0.013784
47,0.003552,0.008147,0.008148,0.007742,0.025650,0.018030,0.011091,0.036227,0.019680,0.020463
48,0.004492,0.008870,0.006675,0.015793,0.025375,0.006025,0.010075,0.049534,0.018708,0.009832
49,0.006463,0.008898,0.005997,0.011727,0.019405,0.007616,0.006469,0.056292,0.006623,0.009539
50,0.006682,0.013857,0.006606,0.012053,0.017210,0.009079,0.010898,0.035448,0.010993,0.014427
51,0.007073,0.011081,0.008827,0.009968,0.018907,0.007972,0.016855,0.040757,0.010514,0.015985
52,0.003574,0.012450,0.003501,0.008864,0.015154,0.003709,0.009106,0.024856,0.007653,0.028191
53,0.007824,0.010941,0.004514,0.009055,0.009985,0.006033,0.012308,0.033433,0.008949,0.018219
54,0.005932,0.009958,0.008786,0.005985,0.016074,0.006540,0.014233,0.012713,0.007505,0.016645
55,0.004614,0.014091,0.003447,0.005132,0.022531,0.008138,0.008155,0.014105,0.006817,0.016584
56,0.003639,0.009358,0.008419,0.004671,0.011902,0.009104,0.006985,0.013955,0.012911,0.011233
57,0.003153,0.026512,0.005847,0.005523,0.020228,0.014240,0.007845,0.026409,0.013911,0.011212
58,0.002111,0.016848,0.004282,0.006785,0.038626,0.033941,0.004559,0.020942,0.015095,0.013136
59,0.003736,0.018727,0.004518,0.006197,0.019618,0.009185,0.006631,0.019108,0.020593,0.015821
60,0.003438,0.012014,0.006364,0.005961,0.033837,0.008451,0.009346,0.032413,0.018731,0.029774
61,0.003952,0.013188,0.005457,0.002757,0.027213,0.013632,0.014333,0.023191,0.025218,0.032343
62,0.005268,0.013758,0.004018,0.004959,0.021860,0.009559,0.007799,0.033346,0.017100,0.032167
63,0.005811,0.013707,0.006659,0.004713,0.031257,0.010484,0.005092,0.020239,0.018359,0.022404
64,0.008066,0.010161,0.006632,0.003188,0.023874,0.016513,0.008640,0.017613,0.016421,0.013301
65,0.006955,0.008974,0.010131,0.003789,0.028814,0.008420,0.004712,0.022444,0.010893,0.013239
66,0.006606,0.016115,0.009240,0.005814,0.046001,0.007352,0.008349,0.011805,0.008568,0.017438
67,0.003691,0.022237,0.015899,0.002859,0.052071,0.007802,0.005067,0.021425,0.005215,0.014302
68,0.002506,0.038541,0.008702,0.004992,0.046781,0.009102,0.008193,0.017883,0.011579,0.010854
69,0.002473,0.039770,0.017442,0.003961,0.040580,0.011435,0.007661,0.023866,0.011173,0.008614
70,0.006565,0.031366,0.014806,0.004726,0.030051,0.008271,0.005610,0.030320,0.015376,0.005475
71,0.003618,0.022429,0.009286,0.007409,0.024219,0.011031,0.008142,0.048445,0.021984,0.007146
72,0.002985,0.017128,0.015798,0.003685,0.024056,0.005489,0.010916,0.026448,0.021390,0.012533
73,0.002245,0.026226,0.010525,0.009406,0.027194,0.007979,0.011177,0.016802,0.019732,0.007436
74,0.002735,0.016050,0.007641,0.009381,0.024761,0.011217,0.004521,0.015982,0.017040,0.011955
75,0.002709,0.014456,0.017141,0.006914,0.034228,0.008558,0.005748,0.041152,0.020860,0.014286
76,0.002324,0.021839,0.012703,0.006385,0.023644,0.007107,0.006178,0.021893,0.056854,0.010646
77,0.001973,0.024890,0.008563,0.006589,0.047789,0.006586,0.005383,0.014185,0.029806,0.010116
78,0.002564,0.027823,0.006857,0.006243,0.033892,0.010057,0.004331,0.025209,0.032940,0.011791
79,0.003740,0.022571,0.008606,0.006581,0.036585,0.010830,0.004045,0.017307,0.017479,0.010135
80,0.003751,0.020735,0.007705,0.009315,0.024302,0.013645,0.014741,0.015269,0.020734,0.011961
81,0.002733,0.022197,0.006690,0.005376,0.039423,0.010703,0.008882,0.009564,0.017498,0.005400
82,0.003103,0.025850,0.010472,0.007627,0.039018,0.013557,0.005309,0.014890,0.011007,0.012858
83,0.003752,0.025818,0.010783,0.008654,0.036392,0.010896,0.003973,0.010118,0.017923,0.016994
84,0.004968,0.016936,0.010962,0.007303,0.057711,0.023033,0.006555,0.010440,0.019636,0.015157
85,0.004141,0.041201,0.013056,0.008289,0.026392,0.018907,0.005180,0.014964,0.015382,0.015593
86,0.003925,0.049687,0.010874,0.007440,0.016534,0.015238,0.002833,0.014870,0.016549,0.012816
87,0.003046,0.038135,0.011520,0.008124,0.021637,0.021474,0.002818,0.008215,0.017861,0.014178
88,0.003014,0.016248,0.006355,0.007187,0.015084,0.021006,0.004514,0.009975,0.020134,0.015476
89,0.004125,0.022755,0.009051,0.006641,0.029341,0.020863,0.002829,0.020393,0.008464,0.008353
90,0.003998,0.024682,0.008589,0.004977,0.031120,0.019648,0.004907,0.015064,0.022541,0.005463
91,0.004075,0.013278,0.007848,0.007559,0.042360,0.012753,0.006565,0.025348,0.026470,0.007313
92,0.004438,0.021622,0.005729,0.013765,0.035859,0.010841,0.003852,0.024327,0.014251,0.010526
93,0.006220,0.009484,0.008474,0.011560,0.058802,0.012305,0.004212,0.018340,0.014507,0.010035
94,0.004206,0.011923,0.006368,0.007242,0.057424,0.021830,0.005034,0.012196,0.012426,0.010690
95,0.004415,0.017397,0.015039,0.007459,0.032225,0.025012,0.009609,0.017220,0.012932,0.016049
96,0.003720,0.021216,0.014552,0.010643,0.046230,0.017961,0.008004,0.015192,0.009400,0.009247
97,0.003177,0.011192,0.012831,0.017267,0.062525,0.030768,0.005207,0.022433,0.014917,0.019031
98,0.004091,0.021532,0.014897,0.025762,0.025769,0.020737,0.004449,0.014317,0.011501,0.023479
99,0.005652,0.011206,0.004222,0.002712,0.029669,0.004102,0.011666,0.017274,0.013460,0.014378
100,0.007773,0.016604,0.007954,0.002734,0.021446,0.002221,0.008359,0.038177,0.010368,0.011026
101,0.011078,0.008499,0.003407,0.001906,0.019145,0.004842,0.012836,0.019111,0.016576,0.007866
102,0.007251,0.008495,0.002435,0.002904,0.027756,0.004309,0.013347,0.028400,0.013686,0.007161
103,0.005838,0.009999,0.002009,0.002127,0.061083,0.006947,0.012796,0.024159,0.023221,0.007375
104,0.004054,0.010935,0.005400,0.002901,0.035502,0.002896,0.012100,0.011429,0.028772,0.009050
105,0.004849,0.010634,0.006104,0.003943,0.080219,0.002635,0.014766,0.011729,0.014150,0.011205
106,0.005564,0.008104,0.007385,0.006232,0.059898,0.002916,0.023205,0.026411,0.013327,0.021162
107,0.004385,0.016963,0.003815,0.002717,0.040040,0.003382,0.009791,0.017534,0.013598,0.012763
108,0.005535,0.020656,0.004245,0.003839,0.038950,0.002963,0.011837,0.011990,0.015064,0.011084
109,0.006931,0.020796,0.006687,0.003570,0.024693,0.003326,0.010590,0.032059,0.018835,0.009910
110,0.008443,0.017468,0.009748,0.001686,0.020077,0.003205,0.009033,0.015341,0.027510,0.012082
111,0.010971,0.014925,0.009082,0.003045,0.036252,0.003275,0.011579,0.019031,0.026010,0.016230
112,0.009284,0.017780,0.015252,0.003567,0.049249,0.003496,0.007919,0.018357,0.040045,0.017018
113,0.005102,0.017973,0.010060,0.002022,0.052914,0.004367,0.015591,0.017654,0.030787,0.012198
114,0.004500,0.014400,0.008387,0.002768,0.038856,0.005595,0.021547,0.014420,0.036118,0.013556
115,0.006380,0.010861,0.011122,0.003717,0.055047,0.012381,0.025841,0.032531,0.060082,0.011311
116,0.008862,0.016587,0.007722,0.002379,0.068514,0.007267,0.021990,0.017710,0.042239,0.008229
117,0.009809,0.007903,0.009380,0.001837,0.069406,0.007992,0.035637,0.025411,0.026237,0.009280
118,0.012735,0.013500,0.007417,0.002995,0.051484,0.009243,0.018548,0.017984,0.026919,0.014288
119,0.019103,0.016880,0.007153,0.002048,0.034446,0.007941,0.008858,0.015053,0.033262,0.010824
120,0.009906,0.028684,0.005805,0.004770,0.034400,0.008552,0.013463,0.015946,0.037197,0.006217
121,0.009593,0.015409,0.007481,0.004026,0.049581,0.003622,0.006002,0.023836,0.023055,0.011601
122,0.005429,0.010210,0.006070,0.003763,0.042304,0.005304,0.005145,0.019927,0.029778,0.015304
123,0.007231,0.012995,0.004527,0.006321,0.067164,0.007460,0.005268,0.026430,0.031012,0.012696
124,0.009132,0.021312,0.003535,0.005088,0.029205,0.012225,0.005138,0.024373,0.023130,0.010085
125,0.007468,0.030315,0.002894,0.005876,0.023341,0.011763,0.010978,0.020526,0.020307,0.007281
126,0.006458,0.024036,0.002643,0.006483,0.037203,0.010054,0.010761,0.027863,0.014019,0.015728
127,0.009558,0.023973,0.004251,0.006463,0.029726,0.007264,0.011688,0.013473,0.028107,0.008740
128,0.012208,0.016905,0.004536,0.006793,0.031163,0.004841,0.009201,0.018135,0.019047,0.014867
129,0.013116,0.018029,0.004114,0.004760,0.023715,0.004859,0.011045,0.009286,0.026577,0.014503
130,0.011601,0.018477,0.003116,0.004046,0.032312,0.009063,0.012786,0.011422,0.022791,0.014438
131,0.014833,0.025231,0.003552,0.003883,0.054054,0.009660,0.017394,0.012755,0.018842,0.019873
132,0.014570,0.027021,0.003060,0.003143,0.048271,0.012663,0.011382,0.017171,0.010804,0.021925
133,0.013150,0.018119,0.005367,0.003013,0.089689,0.008894,0.014712,0.016434,0.013162,0.013910
134,0.006628,0.011769,0.007519,0.002321,0.045543,0.006797,0.012075,0.010895,0.012315,0.014870
135,0.007903,0.007645,0.003892,0.002767,0.045527,0.011050,0.016857,0.014034,0.021939,0.014598
136,0.006436,0.011292,0.004586,0.002772,0.030836,0.010477,0.011674,0.022961,0.024745,0.010119
137,0.004957,0.017312,0.006254,0.004342,0.033084,0.007130,0.010664,0.012201,0.018596,0.008011
138,0.005531,0.013979,0.006094,0.004626,0.034936,0.010126,0.007054,0.025243,0.014462,0.009673
139,0.005782,0.014385,0.012679,0.007090,0.044664,0.012067,0.013976,0.019244,0.015735,0.007485
140,0.006606,0.009982,0.008530,0.005029,0.060255,0.007749,0.014664,0.019956,0.007545,0.006615
141,0.005343,0.004965,0.012092,0.005826,0.033885,0.008779,0.013225,0.016201,0.021526,0.010138
142,0.005906,0.007876,0.005720,0.006933,0.023770,0.010956,0.016928,0.025356,0.016343,0.015779
143,0.005319,0.006912,0.004412,0.006351,0.017866,0.009645,0.009211,0.034961,0.012683,0.020205
144,0.003348,0.004785,0.009114,0.005729,0.050639,0.013824,0.008437,0.027110,0.013195,0.016544
145,0.004065,0.005783,0.010185,0.005150,0.036342,0.008518,0.008909,0.044287,0.023618,0.029650
146,0.004853,0.006785,0.013418,0.004524,0.023514,0.012660,0.015503,0.031809,0.015481,0.014634
147,0.006943,0.008973,0.009183,0.006077,0.021761,0.007952,0.008791,0.041283,0.010176,0.013534
148,0.006864,0.010928,0.004015,0.009087,0.018278,0.003358,0.007824,0.051134,0.009233,0.020905
149,0.006659,0.008847,0.006105,0.008377,0.037621,0.007625,0.013585,0.049633,0.008875,0.017591
150,0.005639,0.019184,0.006996,0.012193,0.021849,0.004128,0.012161,0.020193,0.019870,0.019828
151,0.004096,0.007953,0.007391,0.014541,0.030554,0.006959,0.012216,0.026143,0.009223,0.024576
152,0.003406,0.012165,0.005763,0.008385,0.012160,0.009622,0.009061,0.011465,0.012106,0.021625
153,0.004197,0.010907,0.004783,0.010348,0.024474,0.012087,0.011933,0.015436,0.016793,0.019175
154,0.004399,0.008626,0.004254,0.006847,0.016718,0.011527,0.011828,0.009145,0.019689,0.013830
155,0.002387,0.033517,0.005833,0.003116,0.037231,0.007570,0.010017,0.009737,0.014909,0.011686
156,0.003478,0.012632,0.002493,0.009060,0.025447,0.019198,0.005000,0.019474,0.017830,0.018486
157,0.003743,0.011065,0.003195,0.009358,0.025998,0.012546,0.013176,0.023928,0.018047,0.016043
158,0.004043,0.016379,0.004995,0.006745,0.032454,0.012759,0.008520,0.039350,0.023002,0.032338
159,0.005083,0.010639,0.005562,0.003299,0.045587,0.011054,0.006572,0.028399,0.015744,0.025953
160,0.006742,0.018992,0.004215,0.004013,0.049651,0.011711,0.008451,0.021217,0.015202,0.028788
161,0.003918,0.011261,0.004396,0.005361,0.030964,0.015240,0.008020,0.018319,0.016985,0.026077
162,0.004901,0.012323,0.008671,0.003597,0.022138,0.012596,0.005277,0.019122,0.016803,0.018491
163,0.003844,0.012875,0.010908,0.004421,0.018876,0.006712,0.004347,0.021666,0.012412,0.011846
164,0.006816,0.013363,0.008115,0.002720,0.024821,0.011866,0.011784,0.021507,0.008973,0.015029
165,0.004528,0.027299,0.005084,0.002792,0.048018,0.004671,0.007036,0.034398,0.007437,0.017869
166,0.002809,0.022692,0.015823,0.005205,0.038206,0.008652,0.008245,0.022461,0.009733,0.012136
167,0.006030,0.019482,0.013972,0.004082,0.035657,0.005910,0.006255,0.021923,0.011094,0.007996
168,0.003932,0.025594,0.014473,0.004179,0.045690,0.011425,0.008200,0.030944,0.016729,0.011235
169,0.001831,0.019738,0.012622,0.005294,0.035369,0.011956,0.007561,0.036012,0.020495,0.008053
170,0.002424,0.021504,0.012541,0.007426,0.016133,0.010992,0.010617,0.018854,0.029238,0.008909
171,0.002926,0.022350,0.011439,0.005676,0.023236,0.012238,0.008349,0.021317,0.020620,0.009229
172,0.003910,0.013253,0.008304,0.005658,0.036838,0.007374,0.003552,0.015685,0.017193,0.007826
173,0.002749,0.030056,0.011949,0.005652,0.038367,0.008374,0.002927,0.024390,0.026514,0.008179
174,0.002253,0.014374,0.007156,0.007726,0.033651,0.006256,0.006397,0.028259,0.028813,0.006153
175,0.002959,0.033534,0.006542,0.012363,0.040922,0.008464,0.005075,0.019112,0.026331,0.011492
176,0.003687,0.019548,0.012206,0.007105,0.043272,0.007938,0.003639,0.023726,0.013838,0.008362
177,0.003025,0.035413,0.010253,0.007370,0.039593,0.007844,0.008302,0.017990,0.015971,0.011915
178,0.002612,0.042334,0.014702,0.008200,0.033737,0.006865,0.009250,0.017871,0.012782,0.014656
179,0.002407,0.047560,0.007766,0.006611,0.023030,0.011568,0.012238,0.018681,0.013213,0.012423
180,0.002916,0.044971,0.008128,0.010114,0.031603,0.008305,0.007866,0.017150,0.015164,0.009092
181,0.002120,0.030588,0.010095,0.009530,0.056031,0.020224,0.004793,0.021416,0.016479,0.014011
182,0.004485,0.021602,0.012693,0.012693,0.054623,0.039957,0.008435,0.020764,0.011685,0.020559
183,0.002628,0.017627,0.008065,0.014950,0.045411,0.024765,0.005444,0.029496,0.014877,0.031415
184,0.002653,0.036474,0.009504,0.008334,0.016071,0.037756,0.004325,0.009762,0.020052,0.016665
185,0.003650,0.028286,0.011993,0.008629,0.025901,0.027914,0.003925,0.019989,0.013141,0.010086
186,0.003033,0.054197,0.010366,0.004183,0.023725,0.021568,0.005543,0.024914,0.017499,0.017613
187,0.003559,0.042270,0.007791,0.007383,0.034227,0.026486,0.003426,0.027547,0.014700,0.014871
188,0.004776,0.023096,0.007744,0.007667,0.032054,0.025647,0.004755,0.015263,0.025940,0.011656
189,0.004606,0.026607,0.004686,0.007926,0.052928,0.014361,0.003954,0.027079,0.043125,0.010284
190,0.006595,0.020512,0.005407,0.009113,0.050551,0.015645,0.003515,0.017793,0.014931,0.007507
191,0.003643,0.015969,0.007201,0.016805,0.066858,0.020873,0.003389,0.017552,0.011194,0.006411
192,0.003206,0.013642,0.011496,0.010824,0.072186,0.019659,0.008829,0.026848,0.009697,0.006255
193,0.003476,0.022155,0.016026,0.007500,0.062293,0.017321,0.008563,0.035692,0.009906,0.014080
194,0.003361,0.021425,0.011603,0.010980,0.065691,0.020636,0.008358,0.020212,0.009635,0.020729
195,0.005235,0.017748,0.018221,0.010169,0.030794,0.011876,0.009518,0.021967,0.012073,0.016789
196,0.003726,0.013865,0.018238,0.021177,0.025594,0.012496,0.008269,0.027805,0.010053,0.035914
197,0.002679,0.014953,0.004018,0.004122,0.018559,0.005387,0.012005,0.022889,0.021472,0.009383
198,0.006372,0.008947,0.011090,0.002388,0.041264,0.001837,0.013236,0.021863,0.014200,0.008814
199,0.005024,0.010641,0.004496,0.002653,0.031733,0.003734,0.011586,0.021992,0.021844,0.008693
200,0.007099,0.015002,0.004136,0.002499,0.028875,0.004862,0.012360,0.018983,0.019914,0.009807
201,0.005913,0.008792,0.003185,0.002779,0.027682,0.002682,0.011961,0.032444,0.025953,0.009995
202,0.004278,0.011255,0.003180,0.002145,0.047798,0.004642,0.009154,0.041466,0.034366,0.010333
203,0.007841,0.010022,0.002737,0.003481,0.062490,0.005054,0.015302,0.020056,0.021487,0.005470
204,0.006824,0.009086,0.005233,0.002605,0.039434,0.006348,0.016147,0.020986,0.046309,0.009858
205,0.005036,0.012425,0.002559,0.002776,0.038753,0.003328,0.010851,0.018426,0.026859,0.010337
206,0.006797,0.017563,0.004832,0.006346,0.035450,0.006905,0.013021,0.010693,0.025160,0.009236
207,0.005772,0.011351,0.006371,0.003618,0.036449,0.004016,0.011000,0.017015,0.031632,0.008095
208,0.007239,0.016327,0.013008,0.002170,0.033349,0.004502,0.008030,0.032617,0.024851,0.012742
209,0.008400,0.014076,0.009740,0.002323,0.040089,0.005732,0.007672,0.025912,0.037065,0.013757
210,0.007950,0.013524,0.005885,0.002402,0.053080,0.006025,0.007570,0.025375,0.035105,0.016822
211,0.007799,0.023521,0.008340,0.001465,0.057884,0.005317,0.014177,0.013677,0.025572,0.023918
212,0.006533,0.016484,0.006957,0.001776,0.040609,0.008280,0.029351,0.030288,0.031584,0.010250
213,0.008648,0.011606,0.008768,0.002944,0.066811,0.011359,0.017548,0.013339,0.028780,0.008982
214,0.007786,0.009591,0.008288,0.002817,0.064148,0.006197,0.018830,0.022441,0.034573,0.012245
215,0.006376,0.013612,0.005420,0.003240,0.060108,0.008285,0.013555,0.030583,0.035685,0.012987
216,0.011595,0.014383,0.007542,0.005376,0.039270,0.013084,0.007478,0.029361,0.024972,0.012706
217,0.022948,0.016882,0.009457,0.003558,0.033797,0.005750,0.005284,0.021940,0.017740,0.006251
218,0.031653,0.011457,0.003920,0.004167,0.026369,0.004753,0.010133,0.032485,0.037909,0.012253
219,0.010720,0.017709,0.004026,0.003652,0.040731,0.005561,0.005755,0.017953,0.031480,0.008618
220,0.014779,0.016205,0.005708,0.004385,0.043505,0.007493,0.005238,0.026269,0.028713,0.012231
221,0.009349,0.011788,0.004419,0.004002,0.062671,0.004708,0.004296,0.034457,0.034077,0.011481
222,0.009333,0.016440,0.004843,0.012764,0.052034,0.007872,0.006007,0.022555,0.033271,0.019078
223,0.008620,0.023018,0.003624,0.005856,0.040874,0.011333,0.011813,0.028114,0.022048,0.008179
224,0.009990,0.029541,0.004280,0.008717,0.068400,0.008445,0.007968,0.031905,0.032061,0.018990
225,0.011962,0.015455,0.002736,0.004301,0.039108,0.009669,0.010995,0.016833,0.018148,0.009174
226,0.024185,0.012019,0.003444,0.005055,0.043327,0.006142,0.015476,0.012759,0.041264,0.011771
227,0.016526,0.013472,0.003053,0.006136,0.047616,0.007958,0.006539,0.014577,0.014661,0.012822
228,0.014262,0.017677,0.002965,0.005928,0.053712,0.012016,0.014436,0.013544,0.021011,0.020229
229,0.007758,0.023277,0.002788,0.003539,0.040651,0.011481,0.010278,0.007194,0.019087,0.019343
230,0.008741,0.020872,0.003722,0.004191,0.041139,0.007164,0.012596,0.012843,0.015924,0.018898
231,0.010000,0.013036,0.003393,0.003029,0.052082,0.011934,0.008814,0.010088,0.016442,0.009677
232,0.009149,0.015448,0.003578,0.002826,0.050707,0.007708,0.011626,0.018374,0.020842,0.009573
233,0.004961,0.010118,0.005625,0.002040,0.067735,0.010133,0.006110,0.008890,0.021684,0.006945
234,0.007019,0.013435,0.006566,0.004723,0.033530,0.006912,0.011005,0.018695,0.028647,0.010470
235,0.003535,0.011786,0.005608,0.003872,0.019604,0.006786,0.012642,0.029453,0.025311,0.011510
236,0.002674,0.010690,0.005784,0.004665,0.047410,0.007079,0.009923,0.026676,0.011365,0.008025
237,0.005597,0.011399,0.010304,0.005668,0.018446,0.006767,0.010834,0.026597,0.012210,0.006512
238,0.006204,0.005273,0.005059,0.005899,0.029261,0.007080,0.011913,0.024281,0.019710,0.013718
239,0.006826,0.009351,0.008443,0.009500,0.038051,0.010511,0.012957,0.038826,0.012721,0.014719
240,0.003410,0.009184,0.006289,0.003145,0.045715,0.021112,0.010240,0.020518,0.013719,0.017654
241,0.006970,0.006656,0.008596,0.005292,0.025200,0.013124,0.019339,0.026184,0.014804,0.019997
242,0.005094,0.003467,0.008649,0.006200,0.026505,0.012990,0.008078,0.035591,0.018554,0.019583
243,0.007247,0.008975,0.006542,0.004877,0.039930,0.007006,0.009776,0.033786,0.019837,0.028446
244,0.004024,0.008595,0.003953,0.008492,0.024979,0.006887,0.010126,0.045593,0.006806,0.018928
245,0.004977,0.013414,0.006935,0.006284,0.045578,0.007393,0.016780,0.054864,0.012116,0.022934
246,0.004418,0.015657,0.006043,0.009232,0.021401,0.005958,0.008282,0.035671,0.012111,0.023436
247,0.004014,0.015543,0.003955,0.009137,0.029333,0.007736,0.009931,0.023141,0.009849,0.030067
248,0.004849,0.019620,0.005416,0.009157,0.018075,0.003859,0.017672,0.024201,0.014832,0.022028
249,0.004881,0.014629,0.008672,0.012122,0.018304,0.006246,0.019140,0.018910,0.011736,0.019743
250,0.004968,0.016229,0.007266,0.010220,0.032197,0.015806,0.010355,0.029914,0.020821,0.016627
251,0.005551,0.018774,0.008513,0.005956,0.017931,0.010134,0.010540,0.013395,0.007283,0.024378
252,0.003145,0.021443,0.006532,0.006034,0.022494,0.020624,0.010048,0.010729,0.011470,0.012143
253,0.005158,0.013474,0.007761,0.006183,0.020245,0.012986,0.015207,0.019718,0.019140,0.018858
254,0.003212,0.019195,0.006152,0.005175,0.050313,0.017742,0.008674,0.016056,0.012457,0.011081
255,0.005593,0.007686,0.006065,0.008577,0.042244,0.016935,0.008919,0.037076,0.009135,0.016191
256,0.002998,0.013257,0.005209,0.006382,0.047600,0.016313,0.009063,0.025843,0.015397,0.015299
257,0.002583,0.015029,0.005349,0.003786,0.036879,0.011998,0.005868,0.016282,0.024121,0.012173
258,0.005476,0.015951,0.011687,0.005429,0.040337,0.011658,0.007529,0.027905,0.020008,0.017441
259,0.008662,0.016762,0.006522,0.005728,0.044782,0.010871,0.008682,0.022173,0.018411,0.020901
260,0.004253,0.026652,0.006268,0.005282,0.025495,0.005615,0.007234,0.032139,0.019299,0.019654
261,0.005141,0.011319,0.015016,0.005807,0.020575,0.012322,0.005956,0.013982,0.011737,0.028187
262,0.009170,0.016062,0.008342,0.003404,0.027447,0.017446,0.015065,0.015717,0.012485,0.014279
263,0.005355,0.016659,0.008060,0.004821,0.036612,0.010030,0.008311,0.042084,0.011259,0.012816
264,0.007130,0.018008,0.012781,0.005505,0.029743,0.017330,0.006898,0.033286,0.011944,0.010011
265,0.006148,0.013464,0.019776,0.004822,0.041206,0.009379,0.004471,0.019709,0.007437,0.013366
266,0.004016,0.019949,0.022611,0.003198,0.032836,0.009794,0.011649,0.024808,0.012332,0.008832
