Site_ID,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10
1,0.094390,0.162248,0.068812,0.302891,0.224957,0.089764,0.080513,0.273473,0.051509,0.055361
2,0.143596,0.214659,0.088502,0.381700,0.277863,0.098996,0.123777,0.306338,0.079483,0.093845
3,0.101779,0.188143,0.149500,0.329722,0.476996,0.077909,0.099092,0.255827,0.109086,0.076942
4,0.087773,0.137838,0.209376,0.466152,0.273333,0.104501,0.126016,0.267265,0.122788,0.084421
5,0.071867,0.130671,0.113931,0.372370,0.312032,0.134240,0.307925,0.359176,0.047287,0.029850
6,0.143852,0.167107,0.126277,0.343444,0.252180,0.130170,0.161035,0.752978,0.133967,0.066016
7,0.121958,0.119697,0.117940,0.345322,0.206548,0.142057,0.163089,0.277312,0.099999,0.064204
8,0.111196,0.071604,0.131751,0.369597,0.183026,0.156911,0.261137,0.135202,0.197962,0.079640
9,0.091624,0.163010,0.111986,0.403508,0.365476,0.099150,0.126343,0.294424,0.114041,0.099814
10,0.133460,0.156930,0.150155,0.477830,0.187499,0.157496,0.250564,0.229726,0.148322,0.084450
11,0.080783,0.067524,0.267732,0.361456,0.107998,0.076568,0.586926,0.274449,0.184736,0.143780
12,0.072104,0.122154,0.233843,0.289046,0.131605,0.112643,0.537940,0.317281,0.138660,0.161298
13,0.115682,0.095853,0.186107,0.312736,0.081121,0.091787,0.479056,0.300763,0.234671,0.187120
14,0.163591,0.081753,0.179617,0.139180,0.174125,0.132959,0.385064,0.229013,0.220511,0.135076
15,0.073164,0.069876,0.129683,0.270205,0.162676,0.201707,0.332333,0.304382,0.213266,0.099800
16,0.102880,0.110980,0.108528,0.234914,0.149004,0.324999,0.130879,0.221740,0.361717,0.056814
17,0.151116,0.160376,0.127580,0.207405,0.133554,0.223003,0.225634,0.176676,0.171946,0.096540
18,0.079573,0.096325,0.204759,0.187274,0.084772,0.122379,0.181605,0.250372,0.176664,0.105706
19,0.143037,0.103764,0.205461,0.152690,0.064720,0.142585,0.147533,0.169164,0.155518,0.060285
20,0.350723,0.091069,0.148314,0.186592,0.178407,0.203796,0.110171,0.163608,0.129310,0.124651
21,0.187485,0.104032,0.359272,0.176198,0.146895,0.248342,0.132080,0.125887,0.062910,0.093314
22,0.171621,0.126858,0.201012,0.185324,0.191480,0.302509,0.372209,0.155449,0.094004,0.140614
23,0.228053,0.081441,0.240950,0.126177,0.166028,0.156481,0.325535,0.154546,0.078701,0.107376
24,0.193385,0.097516,0.196719,0.118783,0.148338,0.104227,0.157807,0.358316,0.073872,0.112933
25,0.368311,0.066496,0.202107,0.113697,0.143380,0.160259,0.233613,0.385324,0.062157,0.127315
26,0.122420,0.100470,0.227237,0.123592,0.228243,0.272138,0.138659,0.271073,0.064458,0.158767
27,0.164108,0.076536,0.115856,0.164781,0.127797,0.195432,0.131726,0.179225,0.088923,0.080342
28,0.188852,0.073178,0.123029,0.096625,0.205138,0.164607,0.122065,0.268525,0.088151,0.027995
29,0.180795,0.244854,0.286864,0.124733,0.141092,0.121373,0.097042,0.201617,0.062247,0.071317
30,0.096614,0.145409,0.197730,0.096771,0.206681,0.167354,0.193681,0.182964,0.074679,0.048574
31,0.214325,0.086976,0.238381,0.104307,0.366477,0.072222,0.063166,0.371649,0.162449,0.072221
32,0.105484,0.144139,0.278170,0.147024,0.159199,0.162502,0.089225,0.218833,0.164145,0.092380
33,0.137705,0.146346,0.136615,0.106482,0.137812,0.081050,0.095905,0.243212,0.203458,0.075756
34,0.133916,0.207405,0.378763,0.235217,0.194992,0.080368,0.290882,0.211658,0.136699,0.078366
35,0.115603,0.174130,0.326838,0.128013,0.108824,0.127716,0.233262,0.274593,0.170925,0.094066
36,0.086306,0.118474,0.294080,0.108482,0.053166,0.113394,0.143039,0.214448,0.120069,0.111474
37,0.106299,0.090288,0.175206,0.145331,0.082750,0.151898,0.189670,0.232312,0.111710,0.034803
38,0.125935,0.083137,0.266642,0.098935,0.116549,0.180421,0.324499,0.227688,0.116811,0.056394
39,0.145690,0.089957,0.249181,0.136185,0.119200,0.167167,0.085424,0.196480,0.131000,0.112787
40,0.103198,0.166900,0.375051,0.157770,0.118235,0.177402,0.219956,0.180134,0.085764,0.136983
41,0.103601,0.055158,0.327612,0.090577,0.111045,0.197132,0.266989,0.137768,0.083955,0.051025
42,0.094688,0.093868,0.575644,0.240298,0.332192,0.135332,0.238775,0.113430,0.078961,0.090495
43,0.065716,0.107276,0.321354,0.104187,0.132037,0.209977,0.150870,0.149162,0.123261,0.348258
44,0.086452,0.072785,0.545220,0.154461,0.151862,0.325756,0.241070,0.250747,0.132931,0.130840
45,0.146124,0.073248,0.181600,0.133988,0.169100,0.284507,0.108473,0.227701,0.109714,0.108513
46,0.113413,0.067848,0.228671,0.196673,0.142173,0.264488,0.098528,0.330556,0.178067,0.144724
47,0.082530,0.034559,0.193263,0.246153,0.194014,0.326766,0.093404,0.288219,0.167296,0.168891
48,0.115242,0.059751,0.561881,0.350043,0.163251,0.185051,0.048925,0.227190,0.197970,0.058331
49,0.095159,0.039659,0.237569,0.304707,0.110752,0.086170,0.048223,0.306322,0.121113,0.059964
50,0.092798,0.094984,0.334185,0.289401,0.135828,0.172582,0.066151,0.324202,0.129892,0.104985
51,0.105384,0.050678,0.361696,0.440769,0.106823,0.087284,0.072051,0.281906,0.144654,0.074090
52,0.095335,0.066703,0.419226,0.200781,0.152157,0.118950,0.050913,0.232551,0.189223,0.121122
53,0.118079,0.066741,0.432649,0.252702,0.085820,0.221556,0.063347,0.413610,0.234473,0.131346
54,0.097775,0.088104,0.764205,0.139985,0.080102,0.225593,0.133677,0.132649,0.195409,0.095818
55,0.197797,0.100568,0.482558,0.137782,0.213625,0.153357,0.164612,0.095398,0.146066,0.087189
56,0.228740,0.139888,0.306415,0.080119,0.152501,0.318178,0.097537,0.115055,0.246472,0.091340
57,0.084040,0.154618,0.504640,0.171561,0.214140,0.215961,0.147476,0.173147,0.421072,0.107570
58,0.103135,0.072631,0.336982,0.136259,0.253941,0.239483,0.080038,0.251443,0.203211,0.059326
59,0.139566,0.195235,0.449761,0.125510,0.210236,0.069890,0.199991,0.258466,0.273005,0.106452
60,0.115846,0.135115,0.304145,0.140548,0.184947,0.176069,0.214830,0.277001,0.257139,0.121525
61,0.223845,0.244459,0.189763,0.069365,0.181246,0.123210,0.153089,0.263336,0.127775,0.062649
62,0.127472,0.209164,0.268160,0.171645,0.109024,0.133643,0.078601,0.317872,0.150516,0.072050
63,0.197850,0.151716,0.356022,0.160124,0.156799,0.157479,0.080962,0.322471,0.134640,0.087835
64,0.156298,0.073262,0.216078,0.140470,0.213195,0.201064,0.121788,0.297249,0.168979,0.088430
65,0.166810,0.078360,0.331838,0.253163,0.172727,0.142231,0.065615,0.335538,0.154713,0.070770
66,0.123354,0.140868,0.176073,0.127224,0.213772,0.228725,0.125584,0.218672,0.167983,0.191843
67,0.207276,0.244424,0.318599,0.066711,0.276359,0.283882,0.069686,0.332233,0.158734,0.195868
68,0.185324,0.255021,0.390363,0.163859,0.275903,0.099592,0.084437,0.281163,0.104908,0.164137
69,0.129954,0.151505,0.197705,0.080540,0.207939,0.223869,0.146383,0.311192,0.156835,0.214543
70,0.165919,0.287887,0.214902,0.138038,0.174053,0.208285,0.064656,0.458550,0.119025,0.115187
71,0.216595,0.214772,0.194695,0.191576,0.224636,0.352841,0.049061,0.294562,0.113556,0.111212
72,0.130001,0.193070,0.262868,0.191977,0.274618,0.254760,0.075873,0.346262,0.215204,0.137971
73,0.120422,0.276237,0.232077,0.144462,0.201088,0.178183,0.059618,0.368221,0.113694,0.151747
74,0.214618,0.170428,0.305369,0.112287,0.206861,0.366423,0.059495,0.345281,0.187474,0.103013
75,0.096960,0.172089,0.362602,0.101327,0.111666,0.186646,0.122776,0.477464,0.177636,0.098726
76,0.110624,0.240709,0.505489,0.076165,0.091373,0.268489,0.053966,0.431302,0.362632,0.046025
77,0.096539,0.261019,0.266612,0.110649,0.077915,0.211514,0.064289,0.278098,0.341096,0.091747
78,0.118095,0.142981,0.598795,0.087948,0.146424,0.404175,0.070533,0.325496,0.340178,0.089347
79,0.158422,0.124716,0.219491,0.195839,0.093903,0.305808,0.084562,0.344714,0.295340,0.044755
80,0.174529,0.204682,0.304483,0.132781,0.140177,0.174602,0.082812,0.189166,0.237337,0.068064
81,0.357278,0.206071,0.389975,0.171116,0.111053,0.398766,0.086619,0.162795,0.261230,0.063085
82,0.186712,0.177732,0.350548,0.229871,0.188201,0.269104,0.064426,0.160410,0.188646,0.065481
83,0.186386,0.231737,0.292402,0.197674,0.055134,0.196017,0.057014,0.116199,0.153951,0.198666
84,0.193885,0.129204,0.621205,0.207135,0.110412,0.289006,0.092147,0.141970,0.241691,0.159911
85,0.163122,0.216784,0.707289,0.233759,0.133958,0.275924,0.116486,0.209530,0.301237,0.053188
86,0.106535,0.142286,0.510228,0.118037,0.114078,0.114858,0.050669,0.185825,0.254430,0.091046
87,0.078304,0.124978,0.543842,0.164211,0.055642,0.093901,0.045799,0.285841,0.485639,0.216824
88,0.051773,0.088452,0.240657,0.156334,0.073148,0.096035,0.069155,0.174987,0.267709,0.112298
89,0.054338,0.204393,0.341673,0.157082,0.086888,0.170827,0.078539,0.455486,0.109533,0.040194
90,0.071816,0.168641,0.205547,0.143911,0.090765,0.173892,0.096047,0.471115,0.218321,0.046931
91,0.043284,0.152377,0.240930,0.259003,0.071849,0.129715,0.129746,0.371900,0.197026,0.031179
92,0.063969,0.169183,0.394087,0.143890,0.084935,0.129049,0.093287,0.354664,0.231274,0.033608
93,0.091866,0.087503,0.392862,0.292553,0.117866,0.113181,0.138732,0.244317,0.274562,0.038802
94,0.095013,0.160755,0.280438,0.240759,0.125334,0.199519,0.101861,0.201540,0.265320,0.041920
95,0.076531,0.225209,0.400193,0.211381,0.178303,0.153746,0.085454,0.201064,0.202807,0.042801
96,0.137116,0.251424,0.292389,0.192217,0.180399,0.166330,0.135075,0.157849,0.180228,0.040487
97,0.101865,0.195052,0.535072,0.153530,0.151222,0.171165,0.066462,0.153620,0.126723,0.046915
98,0.179698,0.224370,0.302507,0.221905,0.196124,0.074659,0.058896,0.197981,0.094193,0.031382
99,0.143838,0.175350,0.141650,0.444292,0.429293,0.248403,0.095792,0.143974,0.074379,0.100186
100,0.095176,0.118292,0.209013,0.491150,0.256909,0.210532,0.094560,0.261294,0.084815,0.118903
101,0.172994,0.176982,0.119523,0.294837,0.237381,0.124237,0.269541,0.225346,0.056249,0.040409
102,0.143783,0.232525,0.119650,0.730775,0.151572,0.158285,0.263908,0.240690,0.057767,0.073300
103,0.101176,0.171892,0.074869,0.696282,0.240475,0.153819,0.258952,0.200395,0.077911,0.059669
104,0.065319,0.180426,0.171478,0.477342,0.423272,0.100093,0.396380,0.161553,0.076715,0.082170
105,0.159488,0.177602,0.140337,0.288945,0.193084,0.235433,0.207930,0.268417,0.105085,0.042858
106,0.078371,0.181400,0.155867,0.318764,0.256295,0.086148,0.346890,0.298506,0.109401,0.100940
107,0.103511,0.199452,0.104543,0.279776,0.161930,0.134038,0.126624,0.333775,0.130028,0.124471
108,0.075135,0.141062,0.111171,0.357003,0.245883,0.121035,0.410465,0.340349,0.205688,0.080583
109,0.185910,0.130300,0.143832,0.362964,0.147464,0.127702,0.265249,0.455198,0.120003,0.126678
