Site_ID,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10
27,0.145012,0.069512,0.064426,0.076021,0.105473,0.172951,0.196527,0.169174,0.053126,0.045685
28,0.140624,0.070242,0.146591,0.069980,0.200443,0.123324,0.088512,0.157203,0.064441,0.038622
29,0.104767,0.128921,0.316576,0.071675,0.147910,0.099969,0.065009,0.137035,0.056607,0.050669
30,0.119997,0.176650,0.159052,0.041501,0.133011,0.109901,0.201126,0.106134,0.024367,0.053215
31,0.165126,0.088994,0.194470,0.048857,0.197413,0.067380,0.099188,0.204511,0.081620,0.081511
32,0.076694,0.116459,0.364643,0.064479,0.171262,0.093510,0.078944,0.194293,0.134544,0.081222
33,0.087624,0.125525,0.092891,0.040482,0.196573,0.064270,0.077105,0.093878,0.088750,0.061076
34,0.091522,0.129019,0.287012,0.068945,0.227922,0.117547,0.187313,0.134601,0.059864,0.062259
35,0.130725,0.108707,0.230323,0.079177,0.089789,0.114987,0.145681,0.128030,0.085079,0.092723
36,0.114872,0.179295,0.226687,0.060638,0.083021,0.154586,0.110372,0.094859,0.107744,0.104044
37,0.074315,0.110368,0.124339,0.075047,0.097637,0.104715,0.085823,0.110569,0.080356,0.028840
38,0.141980,0.094181,0.147540,0.044862,0.156234,0.135572,0.137149,0.099918,0.045996,0.067373
39,0.109425,0.076540,0.194117,0.071958,0.118364,0.170614,0.052984,0.084044,0.079563,0.125791
40,0.068049,0.105846,0.208909,0.092223,0.119525,0.096387,0.138830,0.111012,0.058497,0.165859
41,0.066417,0.091883,0.342963,0.062400,0.140175,0.231523,0.168449,0.063271,0.057112,0.070927
42,0.085756,0.070465,0.994085,0.170819,0.307930,0.115924,0.095808,0.044577,0.038992,0.148577
43,0.067962,0.078656,0.416445,0.103422,0.141604,0.150107,0.120916,0.105437,0.069294,0.413502
44,0.050042,0.053556,0.620238,0.094558,0.107888,0.171120,0.294366,0.185961,0.126274,0.134179
45,0.123726,0.045056,0.311363,0.133107,0.098789,0.198568,0.088620,0.108629,0.046418,0.124539
46,0.089303,0.032650,0.406772,0.138108,0.136116,0.223517,0.096270,0.220647,0.128618,0.122024
47,0.048050,0.051027,0.313344,0.167377,0.119693,0.255582,0.087504,0.140789,0.121089,0.235115
48,0.069425,0.033916,0.431909,0.222230,0.130745,0.082235,0.047796,0.183014,0.185398,0.081588
49,0.093910,0.025107,0.276727,0.184094,0.109453,0.076499,0.049146,0.232755,0.083607,0.071905
50,0.058698,0.069883,0.322112,0.202397,0.092558,0.139829,0.059641,0.118114,0.125467,0.117943
51,0.062760,0.043615,0.328892,0.318159,0.077705,0.124547,0.077003,0.131203,0.197263,0.113576
52,0.078216,0.059657,0.276892,0.126511,0.083784,0.062405,0.037732,0.136892,0.092541,0.142173
53,0.197401,0.061503,0.376717,0.235951,0.058650,0.215205,0.037995,0.201945,0.133862,0.151220
54,0.152363,0.056974,0.503124,0.115392,0.064304,0.138747,0.065927,0.059644,0.137247,0.091639
55,0.157111,0.176561,0.192318,0.085329,0.178689,0.138577,0.077674,0.053712,0.121703,0.063518
56,0.109337,0.128701,0.282921,0.056407,0.100035,0.237791,0.057101,0.054506,0.160974,0.087121
57,0.076816,0.213174,0.262663,0.142517,0.166879,0.164857,0.096999,0.136885,0.243419,0.075891
58,0.083920,0.096756,0.283469,0.132078,0.166433,0.361389,0.089998,0.116150,0.180571,0.066040
59,0.111924,0.270780,0.246802,0.116421,0.084165,0.071319,0.126334,0.102781,0.194643,0.112064
60,0.101423,0.239123,0.183216,0.122389,0.128785,0.126262,0.206144,0.187001,0.166472,0.108024
61,0.205309,0.253242,0.127796,0.040038,0.080048,0.113237,0.139159,0.088933,0.125239,0.121829
62,0.089556,0.266007,0.140610,0.086029,0.109699,0.151394,0.073613,0.155757,0.096491,0.132374
63,0.119985,0.236708,0.188653,0.100437,0.148167,0.169470,0.051493,0.149733,0.137184,0.178348
64,0.096163,0.120517,0.121187,0.085357,0.135802,0.241164,0.092479,0.105175,0.108199,0.072708
65,0.164165,0.104886,0.133798,0.115118,0.100815,0.137981,0.034172,0.162239,0.097020,0.089069
66,0.117255,0.156267,0.135513,0.098098,0.117598,0.247043,0.092080,0.081096,0.113077,0.224359
67,0.114057,0.324443,0.238352,0.054927,0.217743,0.224771,0.057147,0.098755,0.090516,0.171293
68,0.096544,0.493464,0.195006,0.094378,0.260121,0.123633,0.109781,0.107275,0.060124,0.182950
69,0.113718,0.228789,0.162178,0.051937,0.142055,0.256397,0.195296,0.134245,0.074365,0.191861
70,0.218501,0.528946,0.132178,0.062112,0.146612,0.280294,0.056810,0.099786,0.063335,0.128456
71,0.137086,0.356460,0.173034,0.205089,0.192860,0.419855,0.055262,0.207232,0.112375,0.122043
72,0.121547,0.297824,0.221628,0.089856,0.192857,0.159153,0.108549,0.141191,0.175613,0.210945
73,0.091181,0.534960,0.190582,0.172921,0.128284,0.169984,0.079566,0.159466,0.139757,0.143485
74,0.123470,0.295848,0.205707,0.162871,0.120617,0.449395,0.053781,0.105405,0.104951,0.210700
75,0.105751,0.232687,0.316363,0.096412,0.076957,0.255542,0.079326,0.287242,0.119576,0.177464
76,0.064197,0.408383,0.313829,0.064964,0.054702,0.306217,0.075962,0.152869,0.282002,0.106154
77,0.078042,0.502632,0.242672,0.077974,0.070897,0.179051,0.064878,0.094211,0.189205,0.110951
78,0.087781,0.281132,0.338652,0.079545,0.092377,0.351074,0.074850,0.114211,0.276540,0.101433
79,0.119892,0.178045,0.150434,0.140915,0.095281,0.270515,0.073691,0.118484,0.228452,0.082963
80,0.164067,0.294061,0.202310,0.168768,0.098054,0.298524,0.133686,0.110862,0.171770,0.112946
81,0.172208,0.167137,0.251426,0.105267,0.081567,0.290521,0.115814,0.037927,0.281322,0.065693
82,0.147493,0.208073,0.194280,0.174449,0.138895,0.186261,0.073814,0.061567,0.099013,0.083014
83,0.175268,0.272322,0.154050,0.100729,0.060805,0.125983,0.130489,0.051877,0.127324,0.282568
84,0.122421,0.201689,0.260489,0.143953,0.154379,0.309286,0.175028,0.090025,0.249873,0.179426
85,0.146635,0.230663,0.407887,0.168236,0.098812,0.246370,0.170581,0.105629,0.186693,0.104777
86,0.088530,0.245071,0.312639,0.130005,0.048304,0.126825,0.102540,0.106365,0.168457,0.219348
87,0.085393,0.194523,0.279995,0.093147,0.042704,0.092348,0.079705,0.082866,0.190125,0.332145
88,0.062464,0.122761,0.162923,0.084476,0.058402,0.086598,0.106248,0.067276,0.196520,0.294478
89,0.061743,0.144751,0.230599,0.132477,0.088144,0.149409,0.051123,0.129592,0.077567,0.051432
90,0.060327,0.140962,0.285621,0.120821,0.083196,0.113168,0.099745,0.154370,0.241210,0.053325
91,0.037707,0.106818,0.235398,0.143182,0.059315,0.105593,0.159557,0.184227,0.196915,0.048571
92,0.053435,0.157817,0.271614,0.163772,0.067468,0.086535,0.101588,0.104208,0.148079,0.037638
93,0.120694,0.079563,0.345724,0.233571,0.096812,0.096805,0.135095,0.112825,0.124612,0.043751
94,0.072736,0.099412,0.360541,0.147639,0.146329,0.140937,0.123810,0.100212,0.110278,0.047055
95,0.073828,0.249929,0.516916,0.192427,0.119479,0.160283,0.091890,0.121354,0.114630,0.053725
96,0.099889,0.174858,0.376043,0.216300,0.157049,0.129880,0.120473,0.084079,0.111243,0.037083
97,0.086073,0.127948,0.380635,0.252281,0.224585,0.125802,0.071209,0.106793,0.125531,0.059415
98,0.137916,0.179224,0.256194,0.259818,0.126456,0.074532,0.070227,0.107839,0.089502,0.048990
99,0.120205,0.240204,0.188160,0.196950,0.241187,0.141255,0.092560,0.198368,0.052798,0.109852
100,0.075341,0.146547,0.336534,0.235503,0.132076,0.086426,0.068935,0.307204,0.062435,0.124200
101,0.091731,0.176787,0.179636,0.166588,0.107284,0.093006,0.174371,0.180802,0.053884,0.047311
102,0.095641,0.212187,0.113711,0.294335,0.064146,0.082973,0.216719,0.207764,0.039318,0.056955
103,0.061194,0.157253,0.119659,0.236652,0.140969,0.123029,0.183487,0.149232,0.065030,0.048911
104,0.076637,0.127873,0.146716,0.272465,0.166076,0.096355,0.241381,0.110800,0.074452,0.060303
105,0.089840,0.119757,0.203169,0.241204,0.268383,0.103415,0.265085,0.112908,0.062847,0.039291
106,0.072932,0.084266,0.307766,0.227742,0.131369,0.084468,0.470945,0.314001,0.071419,0.081425
107,0.063588,0.167186,0.144140,0.145364,0.085784,0.097753,0.195900,0.343516,0.077030,0.085355
108,0.056352,0.193703,0.081666,0.219253,0.145330,0.066666,0.340791,0.179000,0.132273,0.075754
109,0.155356,0.081489,0.139400,0.134755,0.078637,0.087009,0.334697,0.460285,0.145067,0.087687
110,0.082926,0.062773,0.171325,0.134861,0.067204,0.059145,0.525119,0.411999,0.246207,0.080174
111,0.135403,0.082073,0.123275,0.149267,0.077171,0.070460,0.300883,0.287563,0.260225,0.118655
112,0.081934,0.083760,0.129987,0.104452,0.120243,0.080172,0.250026,0.342186,0.161610,0.089240
113,0.087402,0.082489,0.127472,0.087127,0.096687,0.127812,0.498388,0.268673,0.253554,0.103282
114,0.084005,0.136685,0.200362,0.085711,0.120195,0.135543,0.172591,0.150664,0.269387,0.095083
115,0.107264,0.084882,0.144578,0.096356,0.062319,0.216411,0.498700,0.229321,0.344451,0.097806
116,0.150112,0.073502,0.154826,0.071321,0.112473,0.148931,0.327785,0.098165,0.126302,0.068674
117,0.118032,0.065752,0.179278,0.034280,0.114781,0.110620,0.541762,0.094797,0.093187,0.145303
118,0.205737,0.112963,0.212136,0.038466,0.127380,0.147965,0.191138,0.123933,0.049515,0.199464
119,0.259223,0.123332,0.160345,0.038493,0.101229,0.075672,0.291408,0.209736,0.083881,0.082597
120,0.107357,0.241338,0.131358,0.117701,0.126625,0.134385,0.377605,0.138558,0.100677,0.093776
121,0.108827,0.146822,0.163976,0.081211,0.105265,0.095598,0.186752,0.183490,0.057946,0.138059
122,0.109925,0.138062,0.145859,0.072509,0.177331,0.073230,0.119356,0.193282,0.086822,0.146177
123,0.233643,0.108561,0.119344,0.057631,0.158871,0.046208,0.126063,0.250026,0.070281,0.119567
124,0.104578,0.147556,0.131950,0.034517,0.124041,0.119847,0.167941,0.186169,0.073107,0.160847
125,0.139080,0.174546,0.114412,0.059085,0.046692,0.154485,0.174493,0.121145,0.045977,0.051726
126,0.104998,0.164010,0.115001,0.050358,0.118800,0.114662,0.153616,0.179853,0.054310,0.056271
127,0.175967,0.172619,0.114954,0.059624,0.121673,0.114056,0.089713,0.177180,0.067556,0.064051
128,0.147718,0.109478,0.158367,0.117167,0.100994,0.089643,0.094803,0.123620,0.057735,0.091852
129,0.123525,0.177919,0.199478,0.090237,0.110943,0.066374,0.097584,0.065346,0.139207,0.096924
130,0.174409,0.149004,0.325123,0.042727,0.153831,0.102005,0.073093,0.073403,0.065317,0.077870
131,0.106097,0.130086,0.204320,0.053349,0.177152,0.200615,0.117522,0.153611,0.137237,0.148748
132,0.073854,0.195139,0.299238,0.058010,0.145735,0.166466,0.140126,0.194924,0.090750,0.083967
133,0.079588,0.135068,0.200711,0.059824,0.180753,0.118156,0.163612,0.158635,0.119781,0.093101
134,0.057107,0.111476,0.205100,0.060791,0.147440,0.075548,0.069200,0.093055,0.084663,0.094659
135,0.073470,0.081754,0.114765,0.067420,0.104090,0.114722,0.119498,0.119747,0.087649,0.106450
136,0.094618,0.097631,0.275682,0.031338,0.145663,0.147532,0.152006,0.260720,0.096336,0.130112
137,0.082922,0.091060,0.212592,0.056322,0.141933,0.115295,0.073488,0.086131,0.081343,0.090844
138,0.170891,0.079757,0.245179,0.077234,0.153443,0.249251,0.092224,0.100752,0.057839,0.076584
139,0.129952,0.120492,0.353765,0.075258,0.232195,0.276236,0.124918,0.100288,0.055880,0.062038
140,0.159200,0.092099,0.473070,0.060499,0.203768,0.157567,0.177942,0.073020,0.035446,0.059296
141,0.115974,0.049084,0.501742,0.066990,0.189787,0.183941,0.241027,0.127108,0.042167,0.147946
142,0.118804,0.044557,0.320630,0.120519,0.126038,0.294731,0.175413,0.256115,0.062288,0.200277
143,0.110083,0.039926,0.298791,0.130368,0.060852,0.143108,0.072599,0.176778,0.064381,0.095105
144,0.084987,0.055523,0.376963,0.186095,0.125748,0.242095,0.051789,0.149450,0.137152,0.244512
145,0.106596,0.027965,0.375404,0.108345,0.089391,0.146672,0.068552,0.485301,0.096832,0.302104
146,0.051947,0.051238,0.712646,0.110727,0.153220,0.142329,0.095537,0.144120,0.078693,0.198040
147,0.080212,0.022462,0.434126,0.195947,0.095160,0.112416,0.048154,0.132789,0.114558,0.127961
148,0.083842,0.051778,0.334369,0.149912,0.053073,0.060709,0.039706,0.245559,0.152563,0.071431
149,0.075653,0.100348,0.283328,0.272522,0.169659,0.104111,0.083059,0.081552,0.090133,0.115859
150,0.081158,0.077124,0.327118,0.142641,0.197306,0.070616,0.048275,0.082676,0.105443,0.080034
151,0.121411,0.110870,0.331633,0.236253,0.218433,0.129946,0.127787,0.108994,0.075586,0.116770
152,0.070699,0.100561,0.305845,0.144784,0.059174,0.237312,0.084534,0.075670,0.108334,0.172455
153,0.082459,0.130885,0.239425,0.179733,0.160625,0.224812,0.131406,0.070898,0.194918,0.114129
154,0.123765,0.213121,0.310506,0.082158,0.072679,0.173270,0.094087,0.030724,0.124117,0.128344
155,0.106986,0.219495,0.378576,0.068255,0.112783,0.173548,0.067674,0.028145,0.088578,0.114232
156,0.114784,0.106083,0.155265,0.157478,0.141543,0.170218,0.090039,0.068608,0.133674,0.202487
157,0.169374,0.313148,0.146363,0.135357,0.050926,0.161707,0.135697,0.114418,0.184076,0.107264
158,0.258018,0.526491,0.146158,0.149983,0.140429,0.149798,0.107344,0.204225,0.176485,0.236342
159,0.191005,0.244585,0.170288,0.122448,0.165224,0.224180,0.072711,0.092573,0.162778,0.181621
160,0.265993,0.426253,0.102115,0.081478,0.133130,0.191729,0.074568,0.109378,0.137882,0.195516
161,0.203615,0.258113,0.100258,0.149389,0.068782,0.143420,0.056009,0.169453,0.095249,0.243414
162,0.070497,0.247422,0.184305,0.069320,0.143335,0.210096,0.064254,0.232585,0.123221,0.170498
163,0.080681,0.270440,0.146353,0.121588,0.085813,0.140385,0.031550,0.177876,0.112574,0.147382
164,0.251068,0.213395,0.172497,0.073850,0.103712,0.141911,0.059597,0.108969,0.113348,0.173292
165,0.104293,0.291498,0.111641,0.038744,0.188434,0.116025,0.068322,0.180772,0.100266,0.388998
166,0.149899,0.260820,0.167735,0.111022,0.185615,0.220649,0.071447,0.088975,0.100746,0.200369
167,0.238720,0.361249,0.159299,0.039353,0.168276,0.166384,0.090964,0.091772,0.108034,0.170951
168,0.107890,0.285332,0.227178,0.080680,0.200364,0.237174,0.107739,0.125648,0.081098,0.256533
169,0.085192,0.277532,0.279752,0.077797,0.166813,0.519625,0.048568,0.121557,0.080120,0.227149
170,0.099405,0.460450,0.208066,0.167592,0.104190,0.250873,0.069732,0.112014,0.156309,0.215521
171,0.109271,0.441520,0.194819,0.074060,0.100990,0.378711,0.098345,0.213588,0.271803,0.267109
172,0.146034,0.270169,0.233508,0.102841,0.124797,0.180874,0.035376,0.123915,0.142645,0.148813
173,0.119412,0.310539,0.177594,0.065621,0.111238,0.218899,0.042697,0.127878,0.155351,0.059397
174,0.054372,0.196834,0.280418,0.142306,0.129029,0.178048,0.058029,0.136707,0.190567,0.068233
175,0.094846,0.460810,0.278444,0.103583,0.090784,0.190727,0.065372,0.080319,0.253301,0.090465
176,0.075511,0.332539,0.298509,0.096348,0.134257,0.200763,0.059754,0.129190,0.144502,0.094154
177,0.126689,0.464534,0.213515,0.113781,0.099813,0.173433,0.069130,0.059299,0.129054,0.097234
178,0.118183,0.444217,0.205471,0.153519,0.058240,0.126919,0.133030,0.108337,0.125515,0.192906
179,0.162732,0.415821,0.153070,0.129842,0.086858,0.187031,0.110566,0.120221,0.153290,0.122761
180,0.156944,0.287916,0.266400,0.135077,0.099543,0.221892,0.151200,0.120178,0.220928,0.117047
181,0.129555,0.261408,0.144095,0.081129,0.104786,0.223677,0.086494,0.134696,0.112412,0.205692
182,0.210420,0.136411,0.195319,0.188117,0.110134,0.244523,0.166978,0.099247,0.155665,0.255680
183,0.054865,0.146368,0.095932,0.225632,0.182385,0.219684,0.148444,0.219451,0.123642,0.258620
184,0.105137,0.223561,0.182022,0.130697,0.048113,0.222824,0.116022,0.109161,0.192615,0.242069
185,0.078551,0.151820,0.233296,0.095935,0.067905,0.126756,0.063352,0.115290,0.123873,0.175365
186,0.098545,0.154950,0.345621,0.077395,0.076514,0.064298,0.063864,0.253259,0.165561,0.287654
187,0.119925,0.169242,0.195255,0.158054,0.112766,0.107327,0.082928,0.240489,0.091205,0.168062
188,0.111877,0.108327,0.246694,0.086799,0.108101,0.092545,0.105837,0.177379,0.265892,0.063274
189,0.082885,0.131839,0.161160,0.122437,0.127914,0.147656,0.117688,0.140927,0.351374,0.058003
190,0.089595,0.184789,0.125846,0.224373,0.103533,0.091956,0.058518,0.164703,0.112082,0.037615
191,0.073382,0.122684,0.248218,0.208162,0.105879,0.077703,0.083989,0.145302,0.108060,0.031578
192,0.107414,0.084291,0.248709,0.382444,0.114481,0.104976,0.136297,0.196498,0.060646,0.046455
193,0.059303,0.150211,0.375189,0.220616,0.120987,0.115635,0.113805,0.180355,0.061794,0.066361
194,0.098038,0.093767,0.233688,0.198926,0.240248,0.129882,0.082211,0.092527,0.068759,0.061862
195,0.121206,0.177074,0.457953,0.184184,0.222762,0.098354,0.074967,0.147733,0.118731,0.065214
196,0.105175,0.095457,0.391073,0.291186,0.163215,0.079292,0.095956,0.117951,0.114677,0.119455
197,0.054100,0.179149,0.124257,0.229898,0.123307,0.135354,0.112713,0.243633,0.072088,0.081319
198,0.061219,0.182730,0.298708,0.151775,0.302003,0.048330,0.085643,0.224498,0.048433,0.081091
199,0.045810,0.243159,0.199968,0.187582,0.102001,0.088615,0.090110,0.143974,0.069381,0.068417
200,0.079170,0.177031,0.291574,0.198358,0.070045,0.101497,0.132859,0.171094,0.083557,0.048694
201,0.076215,0.175075,0.141080,0.176790,0.105648,0.046777,0.280020,0.323073,0.080020,0.046985
202,0.068945,0.163067,0.154744,0.165253,0.120473,0.150799,0.190159,0.190925,0.107834,0.056555
203,0.053560,0.136602,0.106106,0.259491,0.114021,0.189414,0.313634,0.119922,0.055932,0.048043
204,0.076795,0.200764,0.119629,0.135191,0.096883,0.279891,0.285223,0.179327,0.091779,0.074409
205,0.093632,0.101238,0.087993,0.162790,0.091604,0.126969,0.279053,0.375404,0.120937,0.094371
206,0.060077,0.111217,0.168813,0.247556,0.096262,0.120116,0.372808,0.109490,0.091017,0.075483
207,0.052323,0.059966,0.093740,0.136783,0.201289,0.129939,0.386954,0.181997,0.191585,0.085267
208,0.056617,0.089844,0.112675,0.103254,0.115451,0.103501,0.243260,0.568595,0.308549,0.085931
209,0.107144,0.043365,0.126920,0.091392,0.146281,0.157641,0.221490,0.415752,0.180244,0.103737
210,0.069191,0.059564,0.145957,0.077432,0.199557,0.225051,0.201037,0.286123,0.142116,0.132731
211,0.091767,0.065526,0.215546,0.055740,0.104571,0.135331,0.287324,0.227212,0.183906,0.080675
212,0.161026,0.130583,0.143049,0.048012,0.089260,0.171469,0.462467,0.219645,0.225779,0.045788
213,0.127036,0.092601,0.121739,0.128072,0.117581,0.141347,0.386316,0.162839,0.151198,0.088466
214,0.133984,0.094268,0.164702,0.056671,0.082595,0.196727,0.238165,0.231126,0.161309,0.107826
215,0.130466,0.064269,0.112466,0.083332,0.081257,0.159249,0.198375,0.113244,0.076958,0.235396
216,0.190402,0.096227,0.152528,0.119650,0.111400,0.162489,0.132573,0.147766,0.062987,0.197839
217,0.196079,0.106955,0.251884,0.055933,0.130038,0.078410,0.143336,0.176946,0.057308,0.144589
218,0.259050,0.107913,0.128875,0.151557,0.117649,0.087781,0.197975,0.261898,0.068079,0.131640
219,0.178596,0.171871,0.121969,0.057552,0.182947,0.074016,0.201509,0.259973,0.094697,0.102605
220,0.296028,0.156073,0.136834,0.054553,0.169771,0.109349,0.125509,0.215901,0.093770,0.135895
221,0.172315,0.095429,0.137930,0.075762,0.131150,0.055974,0.121801,0.269913,0.055477,0.122199
222,0.088660,0.163454,0.195473,0.127006,0.084088,0.098368,0.104061,0.284598,0.057136,0.132826
223,0.186256,0.125443,0.054044,0.057384,0.072259,0.140520,0.178293,0.383101,0.043530,0.061635
224,0.183740,0.196823,0.134336,0.139823,0.166608,0.113320,0.081921,0.166491,0.112185,0.083968
225,0.308398,0.084027,0.102479,0.082768,0.092621,0.111274,0.109989,0.130920,0.033295,0.069224
226,0.276296,0.061326,0.156579,0.064558,0.102219,0.064130,0.119086,0.128544,0.077462,0.124673
227,0.155540,0.106727,0.244649,0.073844,0.208768,0.089331,0.074435,0.056873,0.076751,0.113843
228,0.214055,0.150483,0.153981,0.074626,0.155230,0.100142,0.119687,0.100417,0.077514,0.123483
229,0.087868,0.114438,0.174538,0.069900,0.137631,0.153209,0.082371,0.065876,0.107923,0.119982
230,0.089296,0.119501,0.229978,0.058253,0.099486,0.124817,0.113866,0.111582,0.091679,0.118156
231,0.068527,0.119868,0.191473,0.053687,0.127170,0.121904,0.074986,0.072690,0.111862,0.081625
232,0.122168,0.118038,0.140641,0.064529,0.115959,0.154721,0.064360,0.165678,0.104975,0.076100
233,0.066701,0.089264,0.165610,0.023259,0.113515,0.229574,0.079403,0.062466,0.072804,0.069454
234,0.067509,0.094889,0.257250,0.052193,0.095245,0.164545,0.160925,0.137958,0.142684,0.198632
235,0.061200,0.127937,0.253236,0.032938,0.118966,0.115115,0.120637,0.214916,0.133289,0.097901
236,0.055039,0.135380,0.174117,0.097069,0.194358,0.138157,0.182438,0.199384,0.065417,0.087709
237,0.139798,0.067830,0.430541,0.050911,0.171996,0.217687,0.091692,0.151932,0.077800,0.141772
238,0.111608,0.056102,0.285027,0.056067,0.145244,0.187621,0.114761,0.149987,0.069895,0.123194
239,0.143850,0.049724,0.370723,0.125763,0.263978,0.208324,0.150789,0.160136,0.068885,0.172778
240,0.071032,0.051868,0.165383,0.072647,0.152839,0.158477,0.115777,0.170225,0.054673,0.100143
241,0.124527,0.049500,0.321713,0.126543,0.097996,0.244887,0.222058,0.174368,0.064931,0.132077
242,0.095732,0.029159,0.429679,0.171214,0.065301,0.212276,0.073215,0.285624,0.066430,0.096529
243,0.141769,0.054839,0.499740,0.104333,0.135443,0.214889,0.097077,0.182317,0.085337,0.202976
244,0.071828,0.078638,0.234190,0.144708,0.128012,0.136087,0.042834,0.217120,0.088320,0.172175
245,0.112410,0.138223,0.609343,0.132216,0.117509,0.133960,0.085513,0.219972,0.139855,0.109390
246,0.072349,0.146740,0.310510,0.148836,0.100159,0.079610,0.065602,0.265763,0.105043,0.160274
247,0.044346,0.083483,0.197628,0.133767,0.110650,0.094897,0.059020,0.093562,0.045057,0.238905
248,0.068593,0.102132,0.451637,0.093644,0.101802,0.111673,0.085462,0.092953,0.159598,0.194745
249,0.141438,0.114260,0.440917,0.171107,0.056648,0.124169,0.066367,0.093742,0.057111,0.081404
250,0.084371,0.144154,0.515755,0.158109,0.062235,0.248658,0.066562,0.145273,0.140485,0.144744
251,0.144766,0.302542,0.616591,0.082598,0.072899,0.157980,0.050025,0.031378,0.057943,0.206931
252,0.095106,0.240472,0.377997,0.120866,0.073066,0.266384,0.093561,0.030276,0.064772,0.129339
253,0.160270,0.173655,0.241821,0.076870,0.065882,0.171187,0.165725,0.069541,0.103206,0.138414
254,0.145114,0.339732,0.306028,0.090296,0.109414,0.287923,0.128106,0.026073,0.088093,0.214005
255,0.199392,0.189653,0.472612,0.117900,0.127032,0.150969,0.101409,0.108964,0.094527,0.115351
256,0.202327,0.336957,0.309970,0.101523,0.100442,0.205043,0.120498,0.175145,0.148346,0.223288
257,0.105541,0.376620,0.135979,0.078429,0.196949,0.187936,0.084608,0.065875,0.092960,0.172979
258,0.243686,0.293876,0.323276,0.115873,0.225217,0.142183,0.076506,0.187646,0.072937,0.117220
259,0.427938,0.404072,0.110724,0.130645,0.124025,0.127909,0.075319,0.209649,0.074343,0.176357
260,0.146254,0.769563,0.132328,0.112073,0.071754,0.078675,0.051046,0.227645,0.146586,0.118246
261,0.138807,0.503717,0.205933,0.112363,0.163322,0.143536,0.061887,0.166694,0.083515,0.172841
262,0.270335,0.249144,0.168624,0.060246,0.160573,0.280105,0.056810,0.156401,0.083349,0.228286
263,0.126651,0.263533,0.231139,0.093120,0.206467,0.263872,0.066671,0.168068,0.167833,0.170924
264,0.181307,0.288031,0.264858,0.082899,0.148701,0.212318,0.107649,0.121012,0.124277,0.175414
265,0.141998,0.226912,0.305576,0.107339,0.224860,0.128850,0.031572,0.080468,0.068990,0.260155
266,0.128470,0.383390,0.414718,0.054558,0.122030,0.224381,0.134987,0.114502,0.122275,0.276901
