Site_ID,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10
133,0.075787,0.087650,0.126274,0.048356,0.088976,0.065396,0.179814,0.134218,0.150377,0.044790
134,0.064706,0.085259,0.202883,0.056662,0.091306,0.048685,0.116626,0.142323,0.134505,0.053178
135,0.079845,0.051366,0.168723,0.049420,0.071851,0.071890,0.156820,0.159498,0.095536,0.037543
136,0.071069,0.089448,0.232254,0.029156,0.080521,0.094438,0.138124,0.263395,0.113391,0.042328
137,0.086443,0.112128,0.217365,0.078372,0.059449,0.060907,0.087464,0.090979,0.104516,0.035607
138,0.165604,0.084699,0.246281,0.090348,0.066102,0.109090,0.128442,0.148831,0.094472,0.026666
139,0.159471,0.117691,0.321495,0.104066,0.127675,0.126858,0.125936,0.099179,0.096266,0.019325
140,0.154010,0.126444,0.285264,0.074770,0.105368,0.094652,0.144907,0.099497,0.099967,0.021872
141,0.123857,0.087106,0.435210,0.060942,0.146250,0.128342,0.167158,0.120716,0.081196,0.032684
142,0.136073,0.060274,0.261152,0.127977,0.104527,0.158516,0.172898,0.214648,0.077240,0.046719
143,0.153706,0.084418,0.241992,0.157186,0.065739,0.095146,0.117222,0.153075,0.107805,0.035148
144,0.106502,0.089198,0.265451,0.159774,0.119106,0.180042,0.046034,0.173053,0.150102,0.056825
145,0.143582,0.039813,0.283785,0.097262,0.045144,0.087358,0.054257,0.295156,0.117906,0.096856
146,0.082129,0.064075,0.371652,0.086142,0.104983,0.092426,0.085295,0.132751,0.110363,0.078360
147,0.106737,0.046054,0.244006,0.124040,0.078544,0.080323,0.051687,0.172978,0.131020,0.055233
148,0.104417,0.062426,0.267855,0.100822,0.051441,0.050740,0.040960,0.331181,0.112135,0.027836
149,0.102007,0.122163,0.173923,0.138147,0.110220,0.065669,0.097621,0.117695,0.085169,0.059770
150,0.111913,0.134110,0.227461,0.066315,0.096788,0.061226,0.061327,0.180453,0.110041,0.037197
151,0.135573,0.109970,0.221152,0.121751,0.160771,0.099366,0.191244,0.153229,0.075138,0.047271
152,0.096805,0.095602,0.245345,0.071722,0.053110,0.140749,0.114476,0.121541,0.110581,0.085957
153,0.113049,0.088205,0.249516,0.098440,0.092777,0.148740,0.143074,0.092985,0.191708,0.050373
154,0.114907,0.154063,0.290820,0.063198,0.090273,0.126404,0.090576,0.061915,0.152654,0.047475
155,0.118180,0.145954,0.266975,0.050898,0.068207,0.161140,0.078516,0.059495,0.103591,0.043875
156,0.085647,0.064571,0.145524,0.108779,0.081500,0.132925,0.074379,0.111241,0.158378,0.048980
157,0.131437,0.208589,0.177384,0.080746,0.050244,0.092340,0.069584,0.129206,0.225787,0.032895
158,0.141161,0.206687,0.170458,0.090404,0.137042,0.097132,0.075857,0.266641,0.253554,0.070591
159,0.162019,0.106765,0.261611,0.074751,0.158674,0.097238,0.069174,0.151244,0.204354,0.050425
160,0.215868,0.232285,0.175913,0.053611,0.098278,0.088386,0.064367,0.138840,0.175900,0.033655
161,0.186772,0.147098,0.169913,0.091139,0.053512,0.073922,0.074952,0.201407,0.162888,0.078285
162,0.092181,0.154835,0.266383,0.067157,0.107798,0.091176,0.065878,0.250157,0.153633,0.035942
163,0.102746,0.146042,0.169706,0.125157,0.104851,0.098712,0.034596,0.235899,0.142504,0.038769
164,0.248782,0.107790,0.181294,0.069293,0.117304,0.083194,0.049432,0.201411,0.204295,0.061071
165,0.073455,0.177433,0.121038,0.044031,0.164955,0.086647,0.047980,0.214440,0.115019,0.107429
166,0.178740,0.153681,0.191964,0.071882,0.172723,0.146743,0.049096,0.177654,0.145657,0.047935
167,0.241194,0.182055,0.202390,0.045841,0.128428,0.092548,0.069760,0.171141,0.119469,0.069334
168,0.081216,0.173519,0.235429,0.077048,0.161775,0.123911,0.072629,0.180063,0.083521,0.077327
169,0.103179,0.121708,0.233949,0.064866,0.129527,0.299455,0.047603,0.157360,0.097889,0.067785
170,0.121690,0.201848,0.136923,0.118150,0.112763,0.153132,0.083158,0.184895,0.146041,0.072169
171,0.119866,0.179524,0.165329,0.054493,0.129805,0.188873,0.077606,0.275788,0.207005,0.066743
172,0.197404,0.184096,0.161801,0.073222,0.127851,0.107092,0.039937,0.127038,0.098382,0.031312
173,0.106840,0.158613,0.123089,0.057145,0.153606,0.110172,0.041620,0.162921,0.095481,0.015195
174,0.071544,0.100551,0.169643,0.104730,0.111471,0.101085,0.053580,0.197655,0.172018,0.018666
175,0.074084,0.139850,0.212080,0.082302,0.104952,0.111960,0.055270,0.129840,0.160144,0.024281
176,0.082344,0.135651,0.347140,0.091829,0.122969,0.115043,0.047062,0.174772,0.103782,0.029601
177,0.122985,0.164362,0.195559,0.078920,0.132298,0.082403,0.045555,0.092999,0.115079,0.028157
178,0.110502,0.225212,0.223731,0.097205,0.060311,0.077924,0.064999,0.152913,0.106757,0.040266
179,0.124615,0.239089,0.180148,0.105627,0.114909,0.081648,0.048613,0.193314,0.125271,0.036869
180,0.163693,0.177159,0.397852,0.096578,0.112267,0.092479,0.059408,0.138721,0.147761,0.027395
181,0.133800,0.168817,0.219691,0.084536,0.089759,0.140136,0.037466,0.129255,0.063334,0.043056
182,0.141738,0.120383,0.252253,0.146830,0.072419,0.125829,0.044464,0.127426,0.125183,0.042993
183,0.044688,0.107113,0.170913,0.127736,0.153807,0.142578,0.069617,0.259255,0.105126,0.048819
184,0.089756,0.147577,0.272291,0.101846,0.069902,0.111397,0.046922,0.218993,0.119893,0.045225
185,0.062284,0.139574,0.264083,0.064827,0.079670,0.094983,0.043601,0.205659,0.118254,0.050435
186,0.052415,0.109938,0.410589,0.078796,0.098807,0.041824,0.047462,0.405485,0.171571,0.089408
187,0.063966,0.095902,0.204369,0.120672,0.126380,0.079398,0.068057,0.378481,0.139037,0.051329
188,0.061232,0.098003,0.215307,0.094754,0.165939,0.082206,0.067414,0.398424,0.278265,0.020796
189,0.036541,0.132823,0.179554,0.120200,0.154481,0.115690,0.069261,0.223319,0.324063,0.021675
190,0.052317,0.181828,0.187829,0.183521,0.142821,0.104802,0.062561,0.236702,0.143512,0.016110
191,0.053905,0.106335,0.174900,0.156736,0.134033,0.068089,0.061631,0.251102,0.135583,0.014566
192,0.089857,0.066167,0.171797,0.223738,0.117165,0.085581,0.089626,0.284123,0.099336,0.019168
193,0.065167,0.163711,0.266692,0.188972,0.129694,0.077023,0.071548,0.243002,0.085752,0.023775
194,0.079797,0.124254,0.147907,0.170879,0.217495,0.072302,0.062464,0.130602,0.098222,0.024786
195,0.113131,0.251597,0.246613,0.152846,0.186575,0.066592,0.054603,0.158676,0.129317,0.022598
196,0.088844,0.105850,0.308682,0.207777,0.142501,0.038235,0.061906,0.123492,0.123534,0.031045
197,0.071130,0.104341,0.061476,0.177536,0.164481,0.136925,0.110617,0.218426,0.062370,0.029621
198,0.087857,0.102064,0.133162,0.137377,0.426351,0.052155,0.057350,0.176468,0.041655,0.028226
199,0.052605,0.193352,0.095765,0.158321,0.142221,0.082872,0.077374,0.147515,0.073085,0.029023
200,0.066703,0.149856,0.135982,0.151601,0.131993,0.100950,0.147382,0.133430,0.085327,0.030773
201,0.056581,0.165381,0.096905,0.169459,0.183435,0.040629,0.220352,0.259205,0.093442,0.025251
202,0.051925,0.180679,0.103979,0.121821,0.138284,0.139467,0.179294,0.223503,0.124101,0.024839
203,0.043222,0.149046,0.109464,0.165667,0.149605,0.144034,0.196034,0.149063,0.060993,0.031725
204,0.075631,0.230762,0.089528,0.115222,0.125047,0.157610,0.178092,0.138191,0.100801,0.043313
205,0.093441,0.121264,0.079445,0.122252,0.123378,0.093500,0.154990,0.188333,0.141769,0.059233
206,0.075000,0.094368,0.110288,0.206051,0.182080,0.083466,0.176722,0.076488,0.088915,0.036702
207,0.074224,0.065930,0.064573,0.141326,0.180306,0.110982,0.222881,0.114723,0.170707,0.053405
208,0.071177,0.095378,0.084948,0.083953,0.148566,0.094189,0.196451,0.284857,0.212506,0.049176
209,0.140162,0.067413,0.080739,0.076638,0.157778,0.117681,0.197489,0.250170,0.188100,0.045893
210,0.109692,0.076001,0.081281,0.072118,0.292057,0.153887,0.121987,0.210040,0.254732,0.070632
211,0.156716,0.067921,0.097930,0.070000,0.133042,0.088777,0.146850,0.150177,0.152189,0.041887
212,0.163081,0.108249,0.084960,0.054476,0.103313,0.191167,0.246760,0.195037,0.194056,0.034071
213,0.155108,0.121630,0.094208,0.112338,0.149185,0.171971,0.166720,0.137147,0.144767,0.051110
214,0.173534,0.106329,0.136935,0.079993,0.104771,0.236439,0.104811,0.161291,0.218180,0.046038
215,0.176575,0.085493,0.120633,0.088101,0.120165,0.150097,0.089014,0.085937,0.113628,0.066923
216,0.190854,0.146071,0.159650,0.110214,0.146077,0.083016,0.115647,0.111136,0.106464,0.067552
217,0.228405,0.124178,0.171403,0.076283,0.191853,0.061105,0.124264,0.108509,0.117435,0.052614
218,0.185276,0.118873,0.181166,0.148851,0.133377,0.077872,0.121429,0.227979,0.117140,0.034843
219,0.161802,0.133920,0.108960,0.060712,0.165782,0.076229,0.112225,0.212255,0.109705,0.030713
220,0.222252,0.106911,0.117031,0.044100,0.151395,0.079641,0.078477,0.152743,0.151808,0.052248
221,0.210473,0.071100,0.131564,0.051709,0.155470,0.050276,0.094547,0.173962,0.081068,0.039688
222,0.099706,0.116884,0.196799,0.116447,0.080914,0.103516,0.075704,0.141791,0.112767,0.054257
223,0.147810,0.094948,0.063660,0.063626,0.071261,0.122904,0.131591,0.245434,0.055942,0.020027
224,0.231119,0.145609,0.124929,0.142117,0.150871,0.113648,0.065675,0.133166,0.140460,0.038511
225,0.234325,0.082269,0.082983,0.077915,0.101799,0.077685,0.074666,0.098861,0.056260,0.048348
226,0.271505,0.064065,0.067396,0.057243,0.078368,0.060236,0.089790,0.147639,0.117417,0.049787
227,0.147948,0.098601,0.109808,0.058460,0.119185,0.070233,0.075568,0.070999,0.142566,0.046158
228,0.231329,0.099081,0.098200,0.063002,0.093126,0.079198,0.109588,0.134453,0.137397,0.033802
229,0.109287,0.079529,0.149505,0.077325,0.096502,0.074121,0.096252,0.097893,0.151162,0.046250
230,0.124098,0.066287,0.183020,0.053916,0.072448,0.057455,0.153965,0.122342,0.123181,0.049590
231,0.077645,0.098585,0.151455,0.055411,0.073453,0.089147,0.112592,0.105082,0.143513,0.021772
232,0.120934,0.082562,0.146966,0.050321,0.071027,0.084838,0.105178,0.229833,0.189968,0.044446
233,0.065795,0.098506,0.128973,0.028485,0.059212,0.088990,0.130605,0.103054,0.146331,0.033378
234,0.071801,0.099289,0.152160,0.063392,0.052771,0.086506,0.163977,0.159346,0.222525,0.046356
235,0.061403,0.099489,0.173657,0.037538,0.066808,0.066089,0.112424,0.226314,0.140741,0.039463
236,0.066158,0.129888,0.146658,0.121233,0.119038,0.098406,0.165034,0.173215,0.137539,0.028640
237,0.137411,0.086146,0.252555,0.068764,0.124996,0.116739,0.117745,0.149615,0.138773,0.039882
238,0.118841,0.096035,0.228002,0.070942,0.111007,0.106249,0.105684,0.186495,0.120671,0.039343
239,0.160024,0.065250,0.316963,0.112127,0.206949,0.122714,0.126435,0.161110,0.096197,0.042267
240,0.103218,0.096007,0.221262,0.069057,0.137685,0.096581,0.111427,0.166159,0.088008,0.027384
241,0.165439,0.095522,0.261729,0.127435,0.076953,0.124202,0.194186,0.175024,0.094756,0.044944
242,0.132650,0.053543,0.245520,0.136023,0.080097,0.115343,0.062490,0.246914,0.073656,0.035079
243,0.205511,0.081611,0.292036,0.106327,0.093260,0.107165,0.066103,0.182015,0.131569,0.057204
244,0.092265,0.104414,0.181187,0.092852,0.085710,0.054871,0.039269,0.215376,0.114321,0.053262
245,0.108142,0.165736,0.316802,0.125905,0.083359,0.094974,0.064579,0.169577,0.154883,0.045600
246,0.099600,0.160159,0.259824,0.099865,0.073213,0.068314,0.083043,0.256006,0.114617,0.045297
247,0.054539,0.122889,0.205099,0.100923,0.073200,0.053893,0.059329,0.119825,0.056072,0.109460
248,0.094225,0.147033,0.281302,0.042665,0.054507,0.072874,0.110062,0.182896,0.204610,0.066812
249,0.124833,0.096685,0.298245,0.104460,0.046569,0.077891,0.100685,0.166255,0.074329,0.039163
250,0.079001,0.142334,0.351760,0.095882,0.074838,0.165436,0.130477,0.209642,0.135561,0.053571
251,0.135614,0.217279,0.420393,0.053377,0.065585,0.108939,0.090453,0.076747,0.077726,0.076449
252,0.088172,0.144300,0.312888,0.070888,0.064470,0.134605,0.137437,0.087979,0.079149,0.047257
253,0.125709,0.101587,0.166918,0.065250,0.053313,0.145143,0.174504,0.134991,0.117643,0.044911
254,0.138713,0.175125,0.228750,0.054830,0.058722,0.214286,0.095264,0.050618,0.135000,0.057807
255,0.120660,0.138869,0.340842,0.067968,0.074880,0.150838,0.083267,0.133657,0.182826,0.036584
256,0.168739,0.122982,0.323689,0.066189,0.087375,0.125049,0.057279,0.232092,0.175581,0.092450
257,0.094078,0.116091,0.227441,0.063300,0.127837,0.108654,0.067976,0.099893,0.136522,0.041991
258,0.149838,0.133378,0.416955,0.067443,0.116510,0.082996,0.067434,0.198664,0.136251,0.037252
259,0.360257,0.234241,0.215652,0.065500,0.092639,0.065316,0.066952,0.218287,0.098813,0.038805
260,0.091799,0.303037,0.211518,0.095391,0.068196,0.047010,0.049126,0.202221,0.182087,0.026587
261,0.135690,0.274877,0.232110,0.092263,0.125110,0.092177,0.055464,0.266699,0.100666,0.039569
262,0.186105,0.135677,0.301531,0.047469,0.178227,0.126432,0.044387,0.228884,0.120752,0.069116
263,0.119789,0.156649,0.326627,0.051520,0.165396,0.107764,0.053492,0.266188,0.181019,0.067991
264,0.226606,0.169271,0.258077,0.063000,0.147728,0.148109,0.081350,0.181578,0.160885,0.056711
265,0.113414,0.108282,0.365410,0.055987,0.162170,0.080767,0.043044,0.174895,0.069672,0.084525
266,0.111416,0.185141,0.415675,0.052497,0.132358,0.126690,0.118238,0.196911,0.096321,0.083827
