Site_ID,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10
23,0.087235,0.029982,0.187528,0.035837,0.113525,0.021163,0.133194,0.030300,0.044603,0.054829
24,0.042396,0.046385,0.099071,0.036096,0.109714,0.017221,0.094218,0.049653,0.066161,0.093101
25,0.074080,0.039601,0.061620,0.026000,0.147762,0.025840,0.094842,0.127501,0.044345,0.047212
26,0.025538,0.056437,0.096618,0.021077,0.087215,0.022938,0.080842,0.068846,0.039952,0.044378
27,0.079977,0.057224,0.041316,0.027351,0.082146,0.032733,0.057726,0.048167,0.025475,0.018053
28,0.063253,0.063207,0.070401,0.030687,0.104417,0.040429,0.046925,0.051352,0.049288,0.023474
29,0.047992,0.038955,0.117647,0.020352,0.112300,0.023876,0.039880,0.049838,0.044035,0.027719
30,0.063552,0.099680,0.074716,0.010483,0.058290,0.045012,0.082126,0.035329,0.018985,0.036006
31,0.058152,0.045393,0.046703,0.016902,0.072706,0.036596,0.059957,0.051745,0.032526,0.040040
32,0.061034,0.059877,0.132818,0.028111,0.138170,0.059695,0.036656,0.033043,0.030458,0.029187
33,0.056123,0.127223,0.045151,0.016840,0.143382,0.042219,0.037485,0.020613,0.031535,0.025552
34,0.053487,0.084740,0.089752,0.022606,0.149810,0.058908,0.093891,0.031561,0.020980,0.040128
35,0.097731,0.079977,0.105533,0.029590,0.043672,0.061669,0.080468,0.031115,0.064915,0.045509
36,0.056803,0.063278,0.069393,0.043248,0.057913,0.101238,0.042010,0.028189,0.048312,0.026192
37,0.072335,0.055000,0.076075,0.045952,0.080431,0.094286,0.044332,0.026570,0.042212,0.021691
38,0.119242,0.040169,0.066245,0.033163,0.116330,0.069442,0.055472,0.035142,0.017058,0.049548
39,0.053315,0.032364,0.106951,0.035747,0.075592,0.103504,0.050381,0.029074,0.033280,0.044151
40,0.025137,0.071540,0.102916,0.053298,0.097729,0.049098,0.084362,0.033565,0.027630,0.071157
41,0.028748,0.045461,0.168530,0.086717,0.138511,0.060993,0.051766,0.026770,0.034633,0.036033
42,0.046160,0.036808,0.292168,0.104535,0.175524,0.037449,0.041838,0.018744,0.026521,0.057225
43,0.039643,0.025266,0.168521,0.107201,0.098225,0.069321,0.111418,0.039022,0.057471,0.116322
44,0.069642,0.018671,0.251264,0.075041,0.072972,0.126679,0.179468,0.091285,0.040313,0.034169
45,0.128734,0.020982,0.203311,0.109679,0.054534,0.090724,0.103646,0.037980,0.024401,0.031099
46,0.071608,0.014970,0.222334,0.083806,0.070866,0.114629,0.058301,0.080249,0.081986,0.082449
47,0.043988,0.026707,0.187558,0.112078,0.085239,0.140399,0.087893,0.078301,0.053058,0.133904
48,0.054960,0.023546,0.163811,0.171329,0.074516,0.047853,0.055017,0.071460,0.058298,0.069586
49,0.051212,0.011713,0.085567,0.115631,0.053717,0.053145,0.067250,0.117302,0.032454,0.028140
50,0.046969,0.030320,0.074744,0.108045,0.044204,0.062122,0.078419,0.064845,0.059837,0.043995
51,0.058222,0.015448,0.074588,0.132922,0.067654,0.058140,0.092182,0.049650,0.043169,0.040562
52,0.033711,0.025760,0.060350,0.074984,0.053687,0.023274,0.051277,0.029141,0.037666,0.054860
53,0.101639,0.031305,0.071338,0.132372,0.031657,0.066777,0.038164,0.059820,0.036976,0.041812
54,0.121834,0.038806,0.116535,0.051642,0.049430,0.051531,0.053029,0.029246,0.041736,0.034510
55,0.091173,0.062032,0.056658,0.042231,0.084340,0.071852,0.042395,0.019418,0.041597,0.038835
56,0.053162,0.045215,0.104361,0.023799,0.049672,0.079460,0.036330,0.021150,0.039542,0.025450
57,0.030003,0.105423,0.101091,0.047273,0.068666,0.101207,0.063577,0.042392,0.085804,0.029691
58,0.036253,0.067118,0.078415,0.064727,0.107460,0.218536,0.020754,0.039155,0.082854,0.036392
59,0.043379,0.096279,0.060937,0.070188,0.062179,0.045843,0.035192,0.054748,0.112590,0.047678
60,0.029617,0.089435,0.042235,0.068308,0.072793,0.062813,0.057297,0.059712,0.078329,0.061654
61,0.045280,0.121633,0.051108,0.034288,0.085756,0.051311,0.060902,0.037696,0.059958,0.105797
62,0.065224,0.128243,0.068821,0.048627,0.077955,0.063705,0.044826,0.046323,0.055315,0.089380
63,0.084533,0.079395,0.080304,0.045373,0.107186,0.115483,0.021027,0.057637,0.108480,0.119572
64,0.063681,0.064079,0.069408,0.057954,0.101779,0.097849,0.049140,0.022690,0.055590,0.057959
65,0.081821,0.118722,0.064624,0.029915,0.063036,0.060523,0.014080,0.032246,0.022080,0.034878
66,0.049164,0.189622,0.070049,0.047732,0.118350,0.084451,0.041947,0.019391,0.031189,0.059525
67,0.043159,0.302774,0.139401,0.025634,0.138606,0.113797,0.043641,0.037500,0.018416,0.043440
68,0.025185,0.406287,0.080739,0.137967,0.156331,0.066218,0.066198,0.020311,0.015830,0.066290
69,0.037544,0.155305,0.127250,0.039401,0.125750,0.160161,0.103968,0.039482,0.017333,0.062465
70,0.080917,0.314901,0.095959,0.044488,0.113959,0.135562,0.051354,0.030888,0.024070,0.027916
71,0.055633,0.139707,0.114340,0.131428,0.118799,0.201988,0.088780,0.042510,0.042580,0.058015
72,0.054690,0.125142,0.110621,0.065305,0.102408,0.097327,0.110929,0.037877,0.052092,0.139983
73,0.030128,0.198602,0.101549,0.135495,0.101902,0.109218,0.068373,0.028415,0.037965,0.060735
74,0.040653,0.120832,0.084364,0.218774,0.125817,0.216484,0.035922,0.034040,0.033579,0.080886
75,0.029455,0.079517,0.157242,0.138001,0.068475,0.089131,0.043476,0.053017,0.037602,0.071746
76,0.019806,0.144018,0.145990,0.046838,0.061189,0.099185,0.062690,0.034020,0.106192,0.045941
77,0.020684,0.190762,0.076475,0.137536,0.090217,0.049364,0.044434,0.029882,0.072742,0.041227
78,0.019810,0.109066,0.073785,0.091215,0.100594,0.090456,0.046320,0.040437,0.077876,0.031019
79,0.026441,0.105539,0.075874,0.107355,0.091033,0.113536,0.046494,0.022971,0.075807,0.032229
80,0.045622,0.111617,0.111396,0.127204,0.104632,0.084748,0.125070,0.027245,0.039885,0.038775
81,0.030945,0.091409,0.101862,0.075325,0.149899,0.094181,0.122818,0.015532,0.053444,0.021464
82,0.034850,0.109893,0.104967,0.117387,0.133193,0.052732,0.113614,0.015454,0.042245,0.020453
83,0.032602,0.116691,0.135804,0.120462,0.058734,0.026502,0.119740,0.025526,0.049952,0.117687
84,0.037259,0.115769,0.099753,0.095600,0.166087,0.106872,0.100180,0.029242,0.052305,0.090778
85,0.039835,0.196729,0.105888,0.126762,0.115402,0.108805,0.087510,0.041642,0.039684,0.087896
86,0.025102,0.144709,0.150371,0.091560,0.066012,0.058884,0.076074,0.031066,0.050879,0.139252
87,0.030046,0.094837,0.101785,0.065124,0.071136,0.061886,0.063396,0.014573,0.072422,0.169889
88,0.022925,0.075403,0.068092,0.092745,0.062185,0.054646,0.083227,0.015714,0.052420,0.157008
89,0.027306,0.090992,0.169581,0.094900,0.173737,0.048252,0.041314,0.059222,0.024823,0.049819
90,0.018585,0.130491,0.154562,0.066247,0.143651,0.047396,0.089397,0.073379,0.092015,0.024514
91,0.025648,0.091145,0.127705,0.133027,0.115550,0.062812,0.098058,0.057645,0.080283,0.017170
92,0.023993,0.086825,0.148641,0.131270,0.093552,0.040630,0.069939,0.053064,0.033869,0.029382
93,0.041322,0.060330,0.106115,0.133993,0.234612,0.041569,0.059407,0.070606,0.033651,0.037483
94,0.032411,0.060450,0.166266,0.125647,0.227343,0.100695,0.054141,0.033781,0.037637,0.024838
95,0.042999,0.143268,0.198516,0.079109,0.194191,0.095909,0.069781,0.042697,0.030737,0.038698
96,0.072041,0.119932,0.179947,0.163975,0.358069,0.060027,0.121676,0.041492,0.027763,0.015984
97,0.029021,0.047633,0.185770,0.137337,0.245703,0.112000,0.058055,0.059905,0.054827,0.039478
98,0.044860,0.075891,0.159724,0.226501,0.112637,0.085580,0.050568,0.042628,0.034947,0.042561
99,0.041083,0.052704,0.099129,0.044970,0.101205,0.025471,0.048261,0.094356,0.028373,0.026588
100,0.024741,0.037263,0.175297,0.050460,0.065236,0.018922,0.039643,0.132156,0.037068,0.041337
101,0.035435,0.041384,0.121110,0.033442,0.110810,0.019359,0.054588,0.080396,0.044774,0.021966
102,0.028986,0.045394,0.056398,0.059867,0.095316,0.038664,0.075652,0.113875,0.032851,0.025616
103,0.024980,0.031004,0.066961,0.063760,0.123945,0.049447,0.069075,0.065918,0.050161,0.037119
104,0.039956,0.036131,0.104336,0.048699,0.103570,0.031531,0.110210,0.048658,0.046553,0.026224
105,0.040116,0.030901,0.174393,0.079776,0.213617,0.042979,0.105262,0.068377,0.023382,0.021764
106,0.044171,0.028680,0.156762,0.073128,0.151504,0.038411,0.297903,0.166710,0.032817,0.050124
107,0.044837,0.061798,0.113133,0.042363,0.094008,0.036948,0.090787,0.152616,0.039616,0.053159
108,0.024973,0.063300,0.066620,0.053951,0.116042,0.021062,0.114832,0.081993,0.055948,0.053372
109,0.074791,0.030012,0.106072,0.049135,0.074590,0.024622,0.081486,0.207287,0.071978,0.063716
110,0.058893,0.028998,0.128816,0.033997,0.048863,0.019313,0.106572,0.106932,0.067835,0.051857
111,0.065115,0.043548,0.064921,0.043348,0.101470,0.023093,0.138284,0.106728,0.161381,0.094130
112,0.024895,0.031798,0.098738,0.027500,0.099585,0.035282,0.102945,0.198165,0.123507,0.060938
113,0.035955,0.037732,0.055533,0.015376,0.074983,0.047404,0.178974,0.089206,0.142797,0.063577
114,0.025217,0.049489,0.161821,0.016973,0.106605,0.039451,0.084817,0.072420,0.166529,0.046012
115,0.042083,0.021054,0.182129,0.024471,0.069965,0.067310,0.212405,0.153731,0.143247,0.051056
116,0.043664,0.023485,0.181509,0.015214,0.101280,0.043147,0.150801,0.062754,0.051390,0.045524
117,0.031946,0.025292,0.160508,0.009762,0.106304,0.041129,0.412786,0.054351,0.045198,0.071276
118,0.060767,0.031343,0.166508,0.011941,0.113725,0.039280,0.149523,0.054228,0.019657,0.054877
119,0.075249,0.040531,0.082014,0.010487,0.074625,0.034180,0.197414,0.053069,0.065209,0.025767
120,0.046052,0.121765,0.064067,0.037794,0.113622,0.029220,0.179330,0.042173,0.072587,0.028174
121,0.041705,0.048834,0.144044,0.029382,0.115356,0.017424,0.095542,0.058544,0.055174,0.036688
122,0.054584,0.040749,0.095236,0.020535,0.145098,0.012169,0.128549,0.051885,0.069714,0.041840
123,0.064297,0.052634,0.070143,0.035674,0.185552,0.013082,0.071502,0.065677,0.065556,0.039993
124,0.072363,0.064767,0.066627,0.033409,0.073799,0.033129,0.044432,0.047948,0.051240,0.042191
125,0.090864,0.070669,0.059652,0.024640,0.063217,0.035550,0.083118,0.057988,0.035890,0.014997
126,0.029740,0.055965,0.043043,0.024950,0.072206,0.048371,0.067299,0.053544,0.038789,0.024614
127,0.054799,0.046843,0.051813,0.017903,0.083351,0.038114,0.054127,0.035798,0.066748,0.040164
128,0.079741,0.035302,0.059069,0.029131,0.052834,0.025730,0.048584,0.032345,0.051453,0.049901
129,0.050941,0.078983,0.067573,0.022497,0.046341,0.029059,0.066346,0.027112,0.052320,0.050861
130,0.107734,0.077777,0.087812,0.019451,0.085823,0.076559,0.064763,0.024771,0.027728,0.060895
131,0.067753,0.092564,0.084430,0.027202,0.149344,0.074126,0.069623,0.027013,0.060077,0.068451
132,0.069107,0.122611,0.098784,0.016802,0.123585,0.090554,0.046074,0.051433,0.032630,0.047677
133,0.052113,0.097916,0.108057,0.022411,0.115716,0.074259,0.058085,0.038561,0.034367,0.048595
134,0.055145,0.054389,0.164849,0.033013,0.135394,0.061251,0.060616,0.022570,0.051548,0.032483
135,0.056594,0.052379,0.079325,0.031382,0.114882,0.092401,0.054395,0.033462,0.062179,0.041446
136,0.089078,0.058188,0.114029,0.031541,0.142114,0.095839,0.053414,0.060314,0.031652,0.064188
137,0.051583,0.087167,0.096523,0.048681,0.090425,0.060197,0.039745,0.022728,0.023980,0.045882
138,0.076119,0.055342,0.121328,0.055573,0.102394,0.100729,0.056388,0.046480,0.029948,0.028525
139,0.059635,0.076026,0.205912,0.052291,0.122849,0.139145,0.076720,0.029480,0.025211,0.026212
140,0.084956,0.047351,0.195950,0.053846,0.160643,0.076167,0.093273,0.028981,0.021811,0.027327
141,0.040031,0.013093,0.265662,0.046464,0.095503,0.088502,0.130575,0.034529,0.051831,0.054707
142,0.060691,0.019000,0.112078,0.083196,0.061556,0.123703,0.156915,0.075338,0.032108,0.067649
143,0.060892,0.014968,0.121273,0.110531,0.034034,0.103865,0.082124,0.054574,0.029088,0.048419
144,0.052173,0.017415,0.193204,0.123101,0.094507,0.084709,0.078590,0.059888,0.043879,0.087453
145,0.051615,0.016359,0.136875,0.088934,0.052659,0.077864,0.065700,0.141594,0.054278,0.121634
146,0.035452,0.018164,0.234946,0.060480,0.060987,0.111744,0.098503,0.041130,0.057414,0.080507
147,0.049253,0.013871,0.117923,0.073404,0.049482,0.063415,0.053705,0.073132,0.052865,0.054488
148,0.032208,0.017633,0.055714,0.083115,0.039932,0.026278,0.055964,0.111326,0.046048,0.059360
149,0.050980,0.022661,0.076366,0.123429,0.107543,0.051313,0.097164,0.046603,0.040237,0.056190
150,0.051806,0.041841,0.097821,0.106194,0.077286,0.036837,0.064311,0.036338,0.057240,0.044677
151,0.050705,0.031378,0.076680,0.178750,0.160504,0.051437,0.098228,0.049736,0.036844,0.045357
152,0.034567,0.029721,0.071613,0.074373,0.040701,0.088249,0.040581,0.048020,0.050726,0.085362
153,0.055428,0.055307,0.070012,0.091534,0.086973,0.110333,0.066573,0.041482,0.062017,0.047290
154,0.043774,0.039029,0.073831,0.053913,0.083552,0.087783,0.063975,0.013793,0.070997,0.064882
155,0.032115,0.086279,0.085887,0.021259,0.098777,0.078420,0.040390,0.012995,0.037812,0.042569
156,0.045414,0.052190,0.080187,0.065699,0.083177,0.074995,0.032821,0.029418,0.062049,0.082396
157,0.070217,0.124144,0.061654,0.099436,0.073800,0.074122,0.041964,0.069957,0.077821,0.066504
158,0.057060,0.192071,0.036677,0.104825,0.134383,0.068214,0.054583,0.049319,0.104687,0.113127
159,0.081615,0.087711,0.057621,0.060531,0.130347,0.053725,0.027684,0.044386,0.057941,0.138760
160,0.067468,0.141093,0.060530,0.041528,0.105147,0.083083,0.048139,0.039918,0.078472,0.090633
161,0.078292,0.127733,0.045742,0.085038,0.077829,0.092325,0.027446,0.040308,0.043294,0.135776
162,0.024942,0.146892,0.108719,0.049975,0.083397,0.106777,0.022942,0.040484,0.047505,0.075198
163,0.036415,0.158264,0.097877,0.063735,0.053364,0.046999,0.017825,0.041221,0.037276,0.030196
164,0.091410,0.100665,0.060134,0.037247,0.063417,0.129943,0.050411,0.025835,0.024427,0.057021
165,0.048766,0.208002,0.048816,0.037519,0.143346,0.052544,0.048358,0.061100,0.015346,0.105668
166,0.038751,0.202791,0.138889,0.086819,0.180703,0.079031,0.077102,0.020082,0.030815,0.038128
167,0.138964,0.228197,0.113640,0.036116,0.109935,0.056517,0.070992,0.030496,0.025817,0.052895
168,0.047298,0.229084,0.126496,0.046143,0.205167,0.104469,0.087067,0.047147,0.031170,0.075369
169,0.032443,0.128757,0.118634,0.065270,0.166204,0.187450,0.050247,0.033025,0.023619,0.059098
170,0.033791,0.152849,0.135804,0.112090,0.080992,0.115239,0.117590,0.034507,0.039938,0.094465
171,0.029453,0.136570,0.115213,0.062529,0.110588,0.185969,0.064278,0.047052,0.056462,0.067852
172,0.038042,0.098094,0.094894,0.097140,0.120563,0.103467,0.026824,0.023090,0.029750,0.054370
173,0.041229,0.115990,0.116647,0.097017,0.113292,0.105578,0.032469,0.025709,0.067947,0.041834
174,0.017803,0.076201,0.115105,0.085824,0.139759,0.085664,0.046812,0.023106,0.043200,0.029587
175,0.033505,0.140320,0.077091,0.108353,0.092033,0.056265,0.039586,0.021274,0.080384,0.042400
176,0.022278,0.152756,0.151645,0.115561,0.136930,0.051334,0.037741,0.036284,0.036155,0.040469
177,0.026852,0.152043,0.092781,0.103569,0.090952,0.056853,0.066956,0.025632,0.033103,0.043818
178,0.026331,0.194906,0.160064,0.150793,0.065364,0.038493,0.145010,0.029845,0.040889,0.055223
179,0.032100,0.255557,0.087436,0.094124,0.066254,0.067286,0.111967,0.034892,0.047325,0.061651
180,0.024916,0.191632,0.132925,0.149075,0.099747,0.053503,0.127930,0.048395,0.043540,0.035800
181,0.032870,0.116546,0.105970,0.117981,0.114114,0.074159,0.072728,0.057724,0.035142,0.078423
182,0.050437,0.102255,0.109245,0.210554,0.198364,0.160223,0.144428,0.041446,0.036542,0.098035
183,0.019198,0.119059,0.058686,0.127428,0.189793,0.110118,0.151406,0.113776,0.036645,0.137409
184,0.021279,0.139816,0.108804,0.094797,0.073185,0.155034,0.075345,0.035650,0.076701,0.102823
185,0.024957,0.099698,0.110464,0.063649,0.116445,0.063232,0.063312,0.036129,0.049930,0.088630
186,0.040917,0.137913,0.134431,0.076347,0.126732,0.034903,0.063185,0.053107,0.037426,0.198282
187,0.035628,0.104509,0.094040,0.088411,0.162654,0.067244,0.040185,0.056567,0.043888,0.109810
188,0.037687,0.071785,0.126548,0.088353,0.126501,0.050244,0.070819,0.029074,0.085120,0.037028
189,0.014864,0.109018,0.101860,0.079734,0.192161,0.065320,0.070451,0.055893,0.180737,0.037351
190,0.029534,0.104139,0.087949,0.147186,0.216088,0.064188,0.044059,0.049815,0.047151,0.041572
191,0.024124,0.065670,0.153880,0.149196,0.147346,0.049064,0.026956,0.052839,0.044071,0.023840
192,0.021868,0.055980,0.120749,0.147294,0.162163,0.048280,0.092499,0.058491,0.024857,0.023654
193,0.020091,0.072999,0.186914,0.124370,0.212722,0.070231,0.085607,0.100952,0.021733,0.045373
194,0.029231,0.052157,0.133833,0.144310,0.263562,0.082707,0.068070,0.037397,0.032778,0.041588
195,0.039667,0.118536,0.326648,0.131300,0.223781,0.051132,0.098190,0.069350,0.036856,0.028967
196,0.030106,0.062764,0.317077,0.215461,0.114727,0.036567,0.110034,0.051559,0.032976,0.066984
197,0.012705,0.066902,0.064147,0.098814,0.072363,0.036046,0.038816,0.091905,0.040351,0.018964
198,0.023565,0.040853,0.176514,0.055763,0.113369,0.013106,0.026869,0.111356,0.036635,0.031418
199,0.019763,0.051232,0.118471,0.033628,0.105739,0.047792,0.033706,0.099625,0.044764,0.022983
200,0.044372,0.058452,0.255902,0.050511,0.068043,0.045074,0.042127,0.099355,0.064132,0.025357
201,0.032672,0.046689,0.063325,0.040343,0.140610,0.016434,0.073327,0.155091,0.073262,0.024076
202,0.030326,0.063862,0.057347,0.062296,0.115476,0.052546,0.094322,0.121087,0.095201,0.021982
203,0.037349,0.036666,0.046384,0.105505,0.110359,0.066315,0.135688,0.076683,0.036609,0.019155
204,0.042391,0.042466,0.093929,0.044654,0.120154,0.103639,0.167331,0.115297,0.056762,0.022008
205,0.040030,0.030992,0.053432,0.046639,0.092290,0.048590,0.132916,0.189268,0.069083,0.034559
206,0.034719,0.044828,0.111082,0.060479,0.078074,0.064459,0.133602,0.059629,0.069385,0.043099
207,0.039299,0.020264,0.061008,0.030000,0.075402,0.055733,0.125728,0.076527,0.139064,0.036749
208,0.040029,0.051445,0.078408,0.023139,0.064254,0.055678,0.069610,0.168984,0.115666,0.055507
209,0.069377,0.025449,0.090626,0.025774,0.135907,0.058560,0.058732,0.183725,0.093024,0.096001
210,0.043368,0.028985,0.083195,0.019935,0.187993,0.061132,0.117080,0.149136,0.096412,0.077205
211,0.033890,0.041668,0.134741,0.015500,0.104207,0.037414,0.133467,0.063962,0.095106,0.134077
212,0.028546,0.037731,0.084663,0.014540,0.089568,0.067576,0.253454,0.132722,0.124308,0.038643
213,0.033942,0.027957,0.128869,0.017214,0.172871,0.074764,0.219868,0.059498,0.054974,0.049866
214,0.051427,0.033914,0.174146,0.012696,0.123877,0.068177,0.088977,0.084452,0.076131,0.055069
215,0.059993,0.034623,0.106306,0.016277,0.083476,0.049772,0.096998,0.050848,0.038800,0.096888
216,0.063505,0.042256,0.137017,0.029829,0.059441,0.072789,0.100143,0.074885,0.051779,0.052380
217,0.097764,0.042261,0.149336,0.017207,0.095677,0.035085,0.056475,0.065654,0.038621,0.041366
218,0.150166,0.049664,0.096006,0.047169,0.064018,0.024458,0.127582,0.129828,0.065706,0.049409
219,0.072630,0.063657,0.068583,0.019205,0.135767,0.029212,0.123735,0.076193,0.104023,0.029833
220,0.097736,0.061345,0.067681,0.027569,0.120368,0.032698,0.043868,0.102908,0.057102,0.049619
221,0.040075,0.032689,0.068956,0.036764,0.112881,0.015017,0.054343,0.063869,0.054670,0.033359
222,0.040001,0.050367,0.080073,0.063937,0.081898,0.021084,0.062994,0.079606,0.072417,0.033615
223,0.040981,0.034595,0.042416,0.017840,0.068720,0.034979,0.070832,0.094945,0.038084,0.027244
224,0.071048,0.064179,0.076686,0.040639,0.092652,0.043952,0.060620,0.064661,0.069623,0.039795
225,0.122235,0.029514,0.056781,0.033701,0.090849,0.046456,0.045872,0.034956,0.034986,0.032802
226,0.149476,0.018762,0.059406,0.024809,0.078029,0.020549,0.058331,0.025725,0.048061,0.036807
227,0.082060,0.026896,0.076159,0.027357,0.080844,0.031877,0.040524,0.013493,0.043785,0.057940
228,0.129646,0.055811,0.059474,0.026578,0.144229,0.049154,0.058233,0.021158,0.031496,0.068243
229,0.058599,0.076856,0.089650,0.016830,0.083328,0.082240,0.038961,0.019535,0.042159,0.063806
230,0.052145,0.088722,0.155957,0.027013,0.060627,0.039193,0.047376,0.031158,0.030969,0.061511
231,0.036130,0.074358,0.128806,0.026631,0.155105,0.078539,0.048814,0.020298,0.048346,0.037127
232,0.045694,0.063256,0.103681,0.031858,0.111705,0.065727,0.030316,0.050195,0.050301,0.038685
233,0.025264,0.056883,0.086138,0.023853,0.165630,0.078339,0.038121,0.022883,0.054565,0.031919
234,0.045068,0.063026,0.083351,0.032911,0.110353,0.058608,0.072499,0.035009,0.079326,0.066854
235,0.027189,0.087829,0.138972,0.018171,0.074744,0.070231,0.054909,0.084720,0.075727,0.067509
236,0.022949,0.050591,0.124864,0.049409,0.178516,0.105995,0.078810,0.084794,0.026937,0.034011
237,0.046403,0.034135,0.168621,0.053929,0.140282,0.106138,0.062341,0.059102,0.033589,0.043731
238,0.046413,0.016279,0.160393,0.051834,0.180819,0.064716,0.106380,0.046641,0.044391,0.056258
239,0.083434,0.027635,0.291490,0.089545,0.141160,0.055008,0.161325,0.066567,0.031486,0.063185
240,0.043325,0.023505,0.095648,0.047769,0.081182,0.110987,0.096587,0.066468,0.049526,0.045299
241,0.079456,0.021688,0.180285,0.084243,0.053055,0.113237,0.163986,0.074839,0.034599,0.068539
242,0.053610,0.007848,0.197187,0.073586,0.045271,0.125026,0.053533,0.104279,0.033010,0.040267
243,0.091705,0.024053,0.163132,0.100108,0.072259,0.104551,0.071076,0.109238,0.060472,0.060215
244,0.050872,0.017847,0.113436,0.095592,0.058699,0.049889,0.045069,0.114883,0.057790,0.049918
245,0.040437,0.021277,0.200715,0.081409,0.104512,0.048826,0.110064,0.072790,0.055300,0.057703
246,0.042006,0.016442,0.111795,0.108707,0.099847,0.033090,0.062610,0.110673,0.039610,0.055050
247,0.030886,0.028958,0.056782,0.074733,0.099901,0.040201,0.053628,0.054823,0.036481,0.104478
248,0.048702,0.034148,0.137068,0.065509,0.122497,0.027857,0.102407,0.050696,0.077663,0.078048
249,0.058182,0.041234,0.174254,0.095700,0.061664,0.035940,0.048910,0.051997,0.026616,0.055671
250,0.044710,0.056521,0.137369,0.108361,0.099730,0.081649,0.061399,0.050139,0.053486,0.043691
251,0.053594,0.086133,0.136936,0.050459,0.067232,0.079012,0.045745,0.023254,0.024181,0.067130
252,0.053961,0.107815,0.123468,0.052838,0.055300,0.104864,0.056707,0.014573,0.025394,0.034714
253,0.073260,0.049024,0.118607,0.048723,0.049750,0.092128,0.145331,0.034696,0.050073,0.043858
254,0.052903,0.086708,0.153129,0.057157,0.142145,0.109525,0.049902,0.017380,0.038702,0.037744
255,0.076491,0.074915,0.124493,0.066628,0.101459,0.086990,0.054285,0.039846,0.045212,0.070916
256,0.039677,0.105737,0.103569,0.051411,0.107125,0.118261,0.054864,0.047062,0.083672,0.092268
257,0.037107,0.092405,0.067844,0.071930,0.126364,0.050588,0.040088,0.022487,0.051161,0.069975
258,0.064330,0.125477,0.198664,0.103759,0.207563,0.066903,0.031578,0.035994,0.035336,0.074838
259,0.102869,0.187223,0.062578,0.089431,0.116421,0.070989,0.046517,0.046214,0.049666,0.088160
260,0.059042,0.254625,0.065609,0.086860,0.079998,0.049601,0.031223,0.048628,0.044869,0.070733
261,0.049027,0.193870,0.089307,0.086594,0.091155,0.078809,0.052457,0.030482,0.028162,0.089281
262,0.077757,0.085797,0.089567,0.063990,0.124821,0.121747,0.070479,0.038185,0.016156,0.079901
263,0.056078,0.105707,0.091982,0.078521,0.122153,0.093097,0.056335,0.052513,0.042124,0.074598
264,0.120950,0.121989,0.122766,0.059486,0.119525,0.117103,0.071601,0.045788,0.036447,0.044733
265,0.073661,0.082855,0.124542,0.057681,0.187869,0.060116,0.033369,0.022781,0.020505,0.080812
266,0.077635,0.231658,0.120507,0.029652,0.115166,0.076199,0.153757,0.023946,0.026866,0.087189
